id,name,kind,shell_id,plane_id,inclination_deg,raan_deg,argp_deg,true_anomaly_deg,arg_of_lat_deg,semi_major_axis_km,altitude_km,eci_x_km,eci_y_km,eci_z_km,ecef_x_km,ecef_y_km,ecef_z_km,lat_deg,lon_deg,degree
11,STARLINK-5427,satellite,0,48,43.0158,52.8052,122.9836,35.229,158.2126,6877.0435,493.0259,-5341.414450267392,-3954.420689082911,1739.4849133969117,-1705.586390123646,6423.326737882579,1739.4849133969117,14.7552,104.8706,5
12,STARLINK-5416,satellite,1,108,43.0225,52.7475,163.9645,33.8349,197.7994,6878.7437,496.8024,-2739.062152755129,-6139.549408501321,-1433.673040606579,-4696.472592911092,4810.371461760458,-1433.673040606579,-12.1113,134.3136,5
13,STARLINK-5078,satellite,0,48,42.9883,52.9337,80.7389,25.1378,105.8768,6861.8817,489.1494,-4981.089727232331,1411.3097125379873,4497.777064428961,3148.958570970643,4109.392886273353,4497.777064428961,41.1602,52.5377,4
14,STARLINK-5407,satellite,0,48,42.9812,52.5767,88.8855,174.6109,263.4964,6861.3377,498.0157,3491.012133264127,-3650.6071184599764,-4651.043455611586,-4680.806477821893,-1898.4595769013895,-4651.043455611586,-42.8164,-157.9233,4
15,STARLINK-5409,satellite,1,108,43.0134,52.8027,121.277,32.928,154.205,6882.4365,499.006,-5484.874193952621,-3608.316747269972,2040.9015704464637,-1330.9716365320635,6429.020856620666,2040.9015704464637,17.3698,101.6965,4
16,STARLINK-5406,satellite,0,48,42.9882,52.8959,80.6983,34.5757,115.274,6865.9884,492.2941,-5387.67219809613,401.68713138581194,4231.134581318242,2360.472842588548,4859.68437504545,4231.134581318242,38.2403,64.093,5
17,STARLINK-5400,satellite,0,48,43.007,52.3999,23.8145,300.5541,324.3686,6871.5556,495.5924,5726.035368671153,2638.387374687755,-2730.0184742490555,340.47704133008926,-6295.446319881684,-2730.0184742490555,-23.5439,-86.9043,5
18,STARLINK-5403,satellite,0,48,43.0205,52.7899,144.9109,32.9908,177.9017,6875.2723,490.6654,-4297.480158062293,-5355.603214449016,171.5846096157418,-3393.012719023858,5969.781083766647,171.5846096157418,1.4404,119.6124,5
19,STARLINK-5405,satellite,1,108,43.0026,52.8365,103.2332,34.4405,137.6738,6880.0808,500.3188,-5767.5614025221,-2005.1328435608996,3156.83107833765,263.44828273448854,6100.485001580904,3156.83107833765,27.4843,87.5272,4
20,STARLINK-5359,satellite,1,108,43.0073,53.2515,16.2047,305.9633,322.168,6880.7694,505.1483,5723.315451194032,2507.587445716981,-2878.1202005933583,219.90179860631085,-6244.675952422469,-2878.1202005933583,-24.8668,-87.9832,5
21,STARLINK-5411,satellite,0,48,43.0064,52.831,107.7689,34.1064,141.8753,6866.8033,485.8539,-5728.522358248326,-2429.172515445509,2888.8206679317705,-145.09475801418566,6220.594427379398,2888.8206679317705,25.0409,91.3362,4
22,STARLINK-5398,satellite,0,48,43.0,52.6711,97.6407,133.7583,231.399,6864.7187,494.0186,522.9515310697188,-5785.945442351364,-3659.5285023759902,-5570.908301581256,1647.9149435234026,-3659.5285023759902,-32.3688,163.5214,17
23,STARLINK-5379,satellite,0,48,43.0199,52.7704,138.407,32.9399,171.3468,6876.4579,491.6177,-4710.482119110049,-4950.208528971297,705.1335793919731,-2863.873523953574,6204.1465741513075,705.1335793919731,5.9282,114.7783,5
24,STARLINK-5401,satellite,0,48,43.017,52.3635,17.3161,324.8825,342.1987,6869.3206,487.717,5206.513855797252,4239.025861324795,-1431.7808597021697,2019.8812703283331,-6402.906093124121,-1431.7808597021697,-12.1114,-72.4914,6
25,STARLINK-5397,satellite,1,108,43.011,53.2399,12.1335,315.8819,328.0155,6882.4862,504.947,5627.4890660693245,3080.493105873033,-2486.000182051028,787.7601971717011,-6366.907007002151,-2486.000182051028,-21.3018,-82.9468,6
26,STARLINK-5491,satellite,1,100,42.9816,220.3492,98.1806,344.3512,82.5319,6877.9213,506.5768,2547.6972364843236,-4379.066385968108,4647.312494530236,-5009.991142230898,-752.9756810638678,4647.312494530236,42.708,-171.4527,3
27,STARLINK-5655,satellite,1,100,43.0142,219.9992,169.9162,32.1101,202.0263,6880.0364,499.5061,3671.083101459086,5541.747229254872,-1759.212392650992,3797.0639359096285,-5456.200047412759,-1759.212392650992,-14.9118,-55.1653,12
28,STARLINK-5653,satellite,1,100,43.0028,220.4579,78.2668,323.5701,41.837,6878.3368,498.7412,-1720.6122381436544,-5873.26118732599,3126.44838324816,-4824.5871231775955,3765.5095989080355,3126.44838324816,27.205,142.0286,8
29,STARLINK-5547,satellite,0,89,43.0086,231.3734,168.1704,43.6806,211.8509,6867.5643,489.959,1570.623506032161,6209.573211126196,-2471.2105059002,5192.5083482119435,-3750.1352929975915,-2471.2105059002,-21.2178,-35.8376,13
30,STARLINK-5608,satellite,0,89,42.985,231.2743,77.928,171.8971,249.8251,6862.2169,496.4206,-2196.569137365186,4796.603603587139,-4393.922211388722,5268.586991164521,272.60451519068624,-4393.922211388722,-39.9656,2.9619,4
31,STARLINK-5665,satellite,1,100,42.995,220.028,104.0445,127.5636,231.6081,6880.2866,509.1482,735.2025272294073,5769.1321453728215,-3677.8937558952134,5091.242428996012,-2811.1668388783537,-3677.8937558952134,-32.4704,-28.9056,6
32,STARLINK-5574,satellite,1,100,43.0189,219.6854,37.2551,330.8336,8.0887,6879.2707,493.987,-4784.332019493515,-4888.596150285433,659.6686344872695,-2779.3672282128423,6250.065839979041,659.6686344872695,5.5428,113.9744,5
33,STARLINK-5654,satellite,0,33,43.0125,219.6567,56.8666,328.4644,25.331,6872.9323,489.1057,-3406.667246418311,-5613.696066160389,2003.7307827746142,-3961.4633359515105,5236.962238641394,2003.7307827746142,17.0693,127.1054,5
34,STARLINK-5635,satellite,1,100,42.9886,220.244,81.4381,33.7346,115.1727,6876.2226,501.9455,5170.17160791442,-1584.1597739098843,4240.636054785532,-3379.3605584735033,-4221.392999993278,4240.636054785532,38.2778,-128.6784,54
35,STARLINK-5625,satellite,1,100,42.9942,219.7933,92.9811,213.4101,306.3912,6876.4087,505.9026,-5726.935678662223,499.8446609900701,-3775.368002071645,2576.8388299228054,5138.826577853808,-3775.368002071645,-33.458,63.3688,4
36,STARLINK-5586,satellite,1,100,43.0095,220.0612,177.6348,34.9115,212.5463,6874.4565,497.085,2693.764620867352,5797.626445952501,-2521.922148626185,4395.362346549224,-4642.157912219463,-2521.922148626185,-21.6508,-46.5642,12
37,STARLINK-5689,satellite,0,20,42.9997,271.4208,87.827,39.0458,126.8728,6873.613,496.8425,3915.13918314545,4219.805648042956,3747.3334186323586,2478.3066014828382,-5195.48562886114,3747.3334186323586,33.2274,-64.4983,56
38,STARLINK-5690,satellite,0,20,43.0093,270.7638,65.4964,324.7846,30.281,6867.9211,485.4839,2608.5866915333636,-5890.728093646666,2359.8787600365376,-6437.536838153875,-252.03463637936085,2359.8787600365376,20.2336,-177.758,4
39,STARLINK-5694,satellite,0,20,42.9834,271.0452,100.4364,188.6824,289.1187,6862.9201,497.2672,-4704.321223812805,-2335.1640430836105,-4423.266111693165,-435.46434793478096,5233.927787675709,-4423.266111693165,-40.2802,94.7561,4
40,STARLINK-5692,satellite,0,20,42.9956,270.803,88.566,322.3655,50.9315,6864.7305,487.4045,3955.4491085522673,-4268.195192223676,3631.810140962067,-5426.149722560078,-2102.371764847838,3631.810140962067,32.1294,-158.821,8
41,STARLINK-5696,satellite,0,20,42.997,271.4042,98.3865,33.1936,131.5801,6875.8419,497.6102,3645.8101900365027,4650.231916725393,3504.648150786561,2977.722532663346,-5103.89629004886,3504.648150786561,30.8291,-59.7398,27
42,STARLINK-5695,satellite,1,102,42.997,271.235,114.4188,113.8566,228.2754,6872.0299,499.8663,-3849.1988966868557,4492.046144049053,-3497.9542745964463,5595.031306404272,1921.0505945646955,-3497.9542745964463,-30.7526,18.9499,4
43,STARLINK-5704,satellite,0,20,43.0088,271.3211,113.5505,34.2471,147.7976,6867.5814,485.4483,2539.0192608072566,5865.459480918413,2493.9195251545075,4515.486956824452,-4523.340720285636,2493.9195251545075,21.437,-45.0498,4
44,STARLINK-5701,satellite,0,20,43.0003,271.2483,155.7665,67.6384,223.4049,6868.6126,494.7799,-3559.478866456786,4913.484648343502,-3218.6954037863507,5879.902192528477,1496.3192829602112,-3218.6954037863507,-28.094,14.2776,4
45,STARLINK-5706,satellite,0,20,42.9834,271.1645,75.3359,174.937,250.2729,6871.2433,505.5976,-4780.362247670039,2223.8675723288497,-4412.124797375216,3830.197166314161,3623.1257037761925,-4412.124797375216,-40.0997,43.4086,4
46,STARLINK-5371,satellite,0,20,42.9807,271.0644,94.5481,188.1589,282.707,6866.2803,501.8536,-4874.319676011162,-1602.0985940844294,-4569.263781915851,308.61889717224193,5121.568762149451,-4569.263781915851,-41.8638,86.5516,4
47,STARLINK-5373,satellite,0,20,42.9981,270.7898,87.7583,322.3924,50.1507,6864.7977,487.2045,3911.819983028003,-4341.825283074827,3591.4352867608654,-5478.497338367166,-2034.6619576403568,3591.4352867608654,31.732,-159.6255,8
48,STARLINK-5013,satellite,0,20,43.0014,271.2403,155.4778,66.0814,221.5592,6866.5306,492.1269,-3441.5010507400148,5064.222154983848,-3106.42907609857,5976.49946918352,1331.0633388847325,-3106.42907609857,-27.0451,12.5558,4
49,STARLINK-5362,satellite,0,20,42.9821,270.7192,99.6228,336.9547,76.5775,6861.8337,489.7771,4899.984966609679,-1530.6734297021274,4548.188095289338,-3229.9936217158806,-3989.9818326743866,4548.188095289338,41.7178,-128.9911,56
50,STARLINK-5344,satellite,0,20,42.9804,271.0746,94.3981,182.4701,276.8681,6871.4824,508.0315,-4978.245417584807,-915.8321486241064,-4654.296611387708,984.8332826522759,4965.0558272327535,-4654.296611387708,-42.7761,78.7808,4
51,STARLINK-5363,satellite,0,20,43.0157,271.3355,129.0654,31.0902,160.1557,6869.865,485.9044,1552.500178933351,6493.306158495235,1589.3305030141037,5462.92218944048,-3837.9373139303702,1589.3305030141037,13.4711,-35.0897,4
52,STARLINK-5365,satellite,1,102,42.9908,271.1952,66.6641,170.2423,236.9064,6877.6813,508.5533,-4293.341355887503,3667.611167498462,-3930.137921891225,4992.530328141825,2637.9523492128237,-3930.137921891225,-35.0059,27.8511,4
53,STARLINK-5366,satellite,0,20,43.0197,270.8734,36.6466,326.2825,2.9292,6876.1389,491.5464,361.206593521238,-6855.97251082933,239.50229230093453,-6505.842004638539,2192.908817787789,239.50229230093453,2.0104,161.3727,4
54,STARLINK-5141,satellite,1,102,42.9995,271.2193,97.0884,133.2257,230.3141,6877.7016,506.3759,-3964.0294250843963,4309.1500508391055,-3610.1076754292926,5467.381856473927,2095.2420096688857,-3610.1076754292926,-31.8164,20.9681,4
55,STARLINK-5367,satellite,1,102,43.01,271.2525,175.9797,32.6782,208.6579,6883.5722,505.003,-2544.414075496304,5983.741707839574,-2250.9511142383735,6500.324480458508,158.08055691448456,-2250.9511142383735,-19.2053,1.3931,4
56,STARLINK-5737,satellite,0,5,42.9818,296.8359,102.5407,335.9643,78.505,6859.1118,487.1468,5002.284655966907,999.6545455108454,4580.247018153501,-915.7866991116513,-5018.31602346969,4580.247018153501,42.0977,-100.342,119
57,STARLINK-5751,satellite,0,20,42.9838,270.8583,103.5604,329.9934,73.5538,6862.0156,489.6313,4840.654184141665,-1869.4659382117236,4484.8153053186825,-3523.0183085362423,-3809.8789773824155,4484.8153053186825,41.0129,-132.7597,50
58,STARLINK-5752,satellite,0,5,42.9871,296.7369,90.0752,357.4976,87.5728,6869.1626,497.3648,4612.023292588155,1997.7650847614216,4676.965277777274,155.89405393576885,-5023.695973007818,4676.965277777274,43.1173,-88.2226,101
59,STARLINK-5754,satellite,0,5,43.002,296.6719,90.2314,37.9065,128.1379,6862.1252,484.8437,1623.6528921644153,5554.313640841796,3678.1998256078296,4563.886643200602,-3557.7503345640007,3678.1998256078296,32.6031,-37.938,4
60,STARLINK-5757,satellite,0,20,43.0211,271.036,17.0211,326.7704,343.7915,6869.5527,487.2648,-1281.4857078197256,-6616.021437072114,-1307.3255995251384,-5676.942681395182,3631.290000440293,-1307.3255995251384,-11.0457,147.3947,6
61,STARLINK-5742,satellite,0,5,42.9901,296.2689,101.8733,197.0917,298.9649,6863.2514,495.4776,-2468.675344436681,-4926.380476842269,-4096.109969181301,-3668.558432478759,4111.600854452096,-4096.109969181301,-36.7965,131.7408,16
62,STARLINK-5736,satellite,1,101,43.0082,297.0536,16.5302,312.1493,328.6795,6877.7927,500.2976,343.8638293828684,-6419.8031647989865,-2437.954481796196,-6094.026560556719,2048.1589994798223,-2437.954481796196,-20.8859,161.4229,7
63,STARLINK-5767,satellite,0,5,43.026,296.5869,144.0369,32.0072,176.0442,6876.3921,491.2677,-2757.2802217636236,6283.383951097965,323.35559693637106,6857.351903108945,245.4240721128483,323.35559693637106,2.7149,2.0497,5
64,STARLINK-5727,satellite,0,5,43.0129,296.5469,124.4045,33.0336,157.4381,6868.8606,484.9874,-1109.9123998484115,6528.78546073049,1795.9229793965271,6477.86291734487,-1376.3128829126408,1795.9229793965271,15.2635,-11.9949,4
65,STARLINK-5728,satellite,0,5,42.9924,296.4785,74.2081,159.9249,234.133,6867.7932,497.9459,-5439.309961682388,1787.191056410713,-3796.093617118882,3667.3427449503442,4396.673961352124,-3796.093617118882,-33.7101,50.1679,4
66,STARLINK-5697,satellite,0,5,43.0093,296.6256,112.6112,35.6992,148.3104,6867.7001,485.5654,-260.3165008705341,6400.059289782445,2458.465537946714,6044.860352581431,-2118.5341420768177,2458.465537946714,21.1174,-19.314,4
67,STARLINK-5762,satellite,0,5,42.9904,296.4682,76.1906,161.2961,237.4867,6869.1587,500.396,-5440.326639694338,1417.1545410846563,-3951.1037497568,3323.769117113013,4534.097462120828,-3951.1037497568,-35.2679,53.7563,4
68,STARLINK-5760,satellite,0,5,43.0259,296.5829,142.4661,35.7414,178.2074,6875.8489,491.4574,-2932.0900016857167,6210.67966685331,146.62598544901016,6854.247451174185,434.7247178648453,146.62598544901016,1.2307,3.6291,4
69,STARLINK-5759,satellite,0,5,42.9835,296.4256,79.4491,171.9637,251.4128,6862.0992,497.0725,-5237.546167005127,-158.8952095925477,-4437.152874964695,1784.0419230667565,4926.898817296924,-4437.152874964695,-40.4338,70.0946,4
70,STARLINK-5703,satellite,0,5,43.0084,296.2068,10.7576,313.2094,323.967,6866.9973,490.5468,-197.86305617093927,-6285.221939080412,-2754.666315575982,-5769.131334991063,2502.056804335039,-2754.666315575982,-23.7879,156.5538,14
71,STARLINK-5750,satellite,0,5,42.9833,296.3036,98.3042,190.191,288.4952,6862.0789,496.8695,-3305.0592939055796,-4063.3716385345283,-4439.384843299954,-2557.9136875878644,4570.720246955515,-4439.384843299954,-40.4597,119.2327,9
72,STARLINK-5729,satellite,0,5,43.0016,296.5034,149.3393,73.4738,222.8131,6866.0521,492.0496,-5301.232293833114,2984.3650232935574,-3182.237211319037,4729.188440896878,3826.783912886174,-3182.237211319037,-27.7606,38.9792,4
73,STARLINK-5743,satellite,0,87,42.9867,285.0441,104.0519,186.0761,290.128,6872.9384,507.2172,-3946.9804538358057,-3511.185391015319,-4402.282155101228,-1807.9008809902182,4963.725612637759,-4402.282155101228,-39.9811,110.0128,7
74,STARLINK-5744,satellite,1,101,42.9859,296.7437,80.9833,22.4846,103.4679,6874.7608,502.5713,3645.2119912138314,3628.8566678780353,4556.133169555403,2028.5758007285244,-4726.632141132903,4556.133169555403,41.7114,-66.772,56
75,STARLINK-5748,satellite,0,20,42.9813,270.7878,84.5029,11.8911,96.3941,6867.978,496.6387,4979.998474125037,833.0715577007071,4651.122841230135,-1062.4057464784728,-4936.16116556045,4651.122841230135,42.828,-102.1464,119
76,STARLINK-5714,satellite,0,20,43.0128,270.5906,119.7455,34.9026,154.6481,6868.8334,485.5764,2084.3038417743314,6222.866024678696,2004.2534135629014,5015.4061594707355,-4232.503410687187,2004.2534135629014,17.083,-40.161,4
77,STARLINK-5948,satellite,0,9,42.9872,347.55,104.4063,330.9536,75.3599,6861.7154,489.3798,2739.068944221908,4366.079970348609,4524.330267889803,3048.031862774582,-4156.278955049955,4524.330267889803,41.4541,-53.7453,21
78,STARLINK-5940,satellite,0,19,42.9979,336.0735,94.7892,36.8454,131.6346,6875.5347,497.5053,-2649.044362940706,5283.7953253286505,3501.7001259007943,5888.315160343886,513.4916253038413,3501.7001259007943,30.8009,4.9839,12
79,STARLINK-5939,satellite,1,106,42.9849,336.1682,85.6757,14.1113,99.7871,6875.4477,503.4342,933.0934184302592,5003.4560776734215,4617.107738220572,4306.560231187918,-2712.706217760344,4617.107738220572,42.3901,-32.2069,5
80,STARLINK-5774,satellite,1,106,43.008,336.3462,71.009,323.446,34.455,6883.5639,501.9929,6335.598141489533,331.0036099529638,2653.8346822323642,-2029.0556936605028,-6011.014905344306,2653.8346822323642,22.8271,-108.6524,42
81,STARLINK-5758,satellite,0,17,43.0166,322.0857,135.2244,32.1418,167.3662,6873.2338,488.4683,-4611.038790738045,4983.212280085174,1024.5080778033712,6332.5549314046775,2448.0260208635336,1024.5080778033712,8.6341,21.1354,4
82,STARLINK-5795,satellite,0,17,42.994,322.1915,80.9753,36.6563,117.6316,6871.2491,496.6019,211.65737058679707,5467.958394325534,4148.626128004471,5004.397935645817,-2213.4518622058786,4148.626128004471,37.3395,-23.8599,7
83,STARLINK-5798,satellite,0,17,43.0047,322.4276,77.5418,320.2406,37.7824,6877.0846,496.7741,6181.377126486634,-871.3551196433837,2871.270955652698,-3089.766561329379,-5424.20736337317,2871.270955652698,24.8361,-119.6669,35
84,STARLINK-6076,satellite,0,80,43.011,91.9236,175.6285,34.1603,209.7888,6870.7109,492.0918,2693.545104360602,-5873.1702833410045,-2327.4134342964344,-6452.551605983074,-337.4791526451125,-2327.4134342964344,-19.9234,-177.0061,4
85,STARLINK-6101,satellite,0,26,43.0183,89.8019,53.6232,324.6593,18.2825,6869.263,484.4706,-1551.2354325036083,6520.6620846306605,1468.5083616144225,6633.0829538554535,-963.1074271682953,1468.5083616144225,12.4329,-8.2615,5
86,STARLINK-6107,satellite,0,12,43.0083,78.5133,71.4501,321.9052,33.3553,6876.2887,494.679,-1564.078206702955,6173.301418271505,2576.453006207023,6314.948259901654,-823.05498739828,2576.453006207023,22.1512,-7.4258,5
87,STARLINK-6091,satellite,0,12,43.0202,78.5614,38.3792,325.1959,3.5752,6877.537,492.7885,1052.9362148614928,6783.432747117516,292.3166087072773,5916.845973316606,-3480.5988328562353,292.3166087072773,2.4536,-30.4663,6
88,STARLINK-6079,satellite,0,12,42.9953,78.662,83.7098,223.7599,307.4697,6872.0447,501.7461,4734.333225071956,3315.4497987308746,-3720.2471657569317,1335.5699050829194,-5623.377231038447,-3720.2471657569317,-32.9305,-76.6396,11
89,STARLINK-6092,satellite,0,12,42.9943,78.4631,92.9114,322.0067,54.9181,6864.234,487.7172,-3234.123244854713,4683.741755823497,3827.6984941752635,5546.357288254178,1278.6363162306614,3827.6984941752635,34.0861,12.9819,12
90,STARLINK-6094,satellite,0,26,43.004,89.9027,35.9742,281.0334,317.0076,6863.4332,489.6413,3431.0171476264254,5014.1829877852915,-3191.9784776778006,3395.2356384358886,-5038.480392121899,-3191.9784776778006,-27.8635,-56.0255,14
91,STARLINK-6115,satellite,0,12,42.9913,78.8754,71.6595,166.0947,237.7542,6863.9793,494.8007,3460.863866805478,-4413.957515094711,-3959.6285354989327,-5379.220558691023,-1588.8945309795379,-3959.6285354989327,-35.3884,-163.5441,4
92,STARLINK-6126,satellite,0,12,42.985,78.3306,83.2032,13.9603,97.1635,6861.2306,489.4508,-5047.6172438887015,169.27725846105574,4639.182572305572,2019.0275097832766,4629.3220395402395,4639.182572305572,42.7477,66.4361,4
93,STARLINK-6119,satellite,0,12,42.9844,78.788,88.5615,178.5847,267.1462,6872.9569,509.903,4862.8621043363555,-1313.033173075719,-4683.670916447599,-3014.005383899984,-4035.747205315245,-4683.670916447599,-43.096,-126.7534,4
94,STARLINK-6124,satellite,0,12,43.0077,78.1913,108.6305,37.2342,145.8647,6872.5621,491.3554,-3921.0301045646356,-4986.4895656962435,2628.1495319203154,-3188.7658880733743,5483.732978615871,2628.1495319203154,22.6312,120.1778,6
95,STARLINK-6122,satellite,0,12,43.0149,78.595,16.8287,321.5579,338.3866,6868.9349,488.1144,3074.4011448533042,5890.605116016278,-1724.9976750389612,4341.397894147722,-5030.252017245476,-1724.9976750389612,-14.6403,-49.2039,15
96,STARLINK-6121,satellite,1,98,42.9889,26.946,81.8124,168.7493,250.5618,6877.3393,512.2525,109.54860860516312,-5269.240369216403,-4424.758533494712,-4938.158318345698,1841.5991391126186,-4424.758533494712,-40.1907,159.5479,19
97,STARLINK-6117,satellite,0,12,42.9895,78.4004,101.4121,333.9768,75.3889,6870.2159,497.7777,-4412.77766207404,2674.03724213186,4530.656839077528,4113.055295873213,3115.4226038046754,4530.656839077528,41.4626,37.142,8
98,STARLINK-6120,satellite,0,12,43.0206,78.5518,35.1026,327.8235,2.9261,6870.2882,485.2641,1109.4284534177805,6768.895597463948,239.03592540124575,5882.497989410912,-3527.746661425161,239.03592540124575,2.0084,-30.9512,7
99,STARLINK-6071,satellite,0,12,42.9824,77.9164,91.5251,180.1524,271.6775,6861.1454,498.286,4951.928700125238,-854.5540907649056,-4679.371048986111,-2620.69942969819,-4287.632801948721,-4679.371048986111,-43.1376,-121.4342,4
100,STARLINK-5566,satellite,1,105,43.0157,78.0868,169.7244,39.9839,209.7083,6876.5442,498.0731,1204.6481789855272,-6355.841344063478,-2323.924240743176,-6352.052386492265,1224.4700507965508,-2323.924240743176,-19.8742,169.0891,7
101,STARLINK-5564,satellite,0,12,43.0188,78.1141,159.4776,34.0604,193.538,6869.709,486.8503,-224.87902695888585,-6772.5998381003155,-1096.2887865460907,-6212.184498129768,2706.9249906487235,-1096.2887865460907,-9.2463,156.4551,6
102,STARLINK-5489,satellite,0,12,42.9932,78.2412,85.3152,38.106,123.4211,6870.5661,494.8586,-4874.364472892756,-2848.148947153414,3907.8406992598425,-849.5672473670921,5581.18418724658,3907.8406992598425,34.8586,98.6551,4
103,STARLINK-5090,satellite,0,12,42.9895,78.2504,86.7517,30.6151,117.3668,6875.1575,500.458,-5012.951695262521,-2183.311186325513,4160.577982171502,-180.48680450082747,5464.792489085984,4160.577982171502,37.4406,91.8916,4
104,STARLINK-4774,satellite,1,105,43.0157,78.5821,17.0439,322.6272,339.6711,6878.1838,497.3084,2987.682719791353,5972.82066670466,-1629.21061953938,4449.801045497272,-4979.9704222259725,-1629.21061953938,-13.7921,-48.2179,14
105,STARLINK-5375,satellite,1,105,43.0024,78.6243,38.0979,279.1721,317.27,6881.5928,507.7039,4344.636666889526,4281.858115122624,-3184.548592042789,2377.575156953576,-5617.589612846384,-3184.548592042789,-27.7135,-67.0601,14
106,STARLINK-5377,satellite,1,105,43.0113,78.168,118.1263,34.3632,152.4894,6880.0713,497.0713,-3522.0396242833294,-5490.394074537262,2165.638428427859,-3804.302097985948,5298.7239743164055,2165.638428427859,18.4733,125.6771,5
107,STARLINK-5376,satellite,0,12,42.9819,77.8744,98.053,184.841,282.894,6867.1619,503.2017,5113.259600010024,469.8535282541285,-4566.881834323776,-1449.1665297225943,-4926.063585078789,-4566.881834323776,-41.827,-106.393,4
108,STARLINK-5374,satellite,0,12,43.0046,78.1933,103.0921,37.0376,140.1297,6866.5287,486.0897,-4225.28985460869,-4495.705907141952,2999.4744774622877,-2620.36450223443,5585.529145425693,2999.4744774622877,26.0683,115.1329,6
109,STARLINK-5111,satellite,1,105,43.02,78.1181,151.0371,31.6782,182.7153,6880.8084,496.5641,-1180.869914516862,-6768.853974389136,-222.19106452076014,-5856.109946053655,3594.136082752866,-222.19106452076014,-1.8637,148.4608,5
110,STARLINK-30107,satellite,0,91,43.005,122.6603,36.7188,281.593,318.3119,6863.6553,489.5111,44.34354709604986,6116.307687346805,-3113.320342387132,5668.747434436933,-2297.0608614121174,-3113.320342387132,-27.1211,-22.0585,4
111,STARLINK-30106,satellite,0,10,43.0003,140.1365,96.7054,37.5176,134.223,6865.4444,486.5717,1367.899368987128,-5826.057300694948,3352.5786887236322,-5919.829625220374,877.3309313021485,3352.5786887236322,29.4107,171.57,4
112,STARLINK-30095,satellite,0,46,42.9823,114.5865,76.8104,180.8971,257.7075,6859.0695,494.9289,5069.192726703075,712.4446308333645,-4572.095890278406,-1207.4253825765898,-4974.5769868374155,-4572.095890278406,-41.9474,-103.643,4
113,STARLINK-30103,satellite,0,10,42.9813,140.3249,98.0771,335.0216,73.0987,6861.8975,488.7549,-4599.178590032022,-2421.8172539543148,4473.404569655936,-554.7875982888971,5168.157624854779,4473.404569655936,40.8929,96.1271,4
