id,name,kind,shell_id,plane_id,inclination_deg,raan_deg,argp_deg,true_anomaly_deg,arg_of_lat_deg,semi_major_axis_km,altitude_km,eci_x_km,eci_y_km,eci_z_km,ecef_x_km,ecef_y_km,ecef_z_km,lat_deg,lon_deg,degree
42,STARLINK-5695,satellite,0,83,43.01,271.0757,5.7072,325.5258,331.2329,6874.8589,495.8759,-2304.6866459851126,-6067.953416654446,-2255.7944233167636,-4240.505699208316,4914.239576765897,-2255.7944233167636,-19.275,130.791,9
43,STARLINK-5704,satellite,0,83,42.9845,271.2599,79.5159,171.3995,250.9155,6862.1263,496.6475,-4794.812981247672,2139.976851833901,-4423.868738298382,4163.6053015275575,3199.0816408178366,-4423.868738298382,-40.2912,37.5367,4
44,STARLINK-5701,satellite,0,83,43.007,271.0863,3.5438,322.916,326.4598,6870.0116,492.418,-2665.74805402462,-5775.632301736108,-2588.145047011238,-3811.6001106620693,5092.724788243961,-2588.145047011238,-22.2648,126.8127,10
45,STARLINK-5706,satellite,0,83,43.0182,271.0337,23.8531,329.3217,353.1748,6878.9503,494.8782,-473.9701217288406,-6833.830715094402,-557.2319605503646,-5785.194245068557,3668.435288469045,-557.2319605503646,-4.6794,147.6209,5
46,STARLINK-5371,satellite,0,83,43.0113,270.9944,58.2698,327.4497,25.7195,6873.0171,489.5003,2285.685396568696,-6146.822515798766,2032.4406081811,-6493.985755300663,914.2941445564155,2032.4406081811,17.3204,171.9859,4
47,STARLINK-5373,satellite,0,83,43.0137,270.6317,119.0044,34.4606,153.465,6868.2924,485.1312,2173.4609770221496,6162.85437697305,2091.0216338337455,4386.413545405768,-4843.97387473289,2091.0216338337455,17.8476,-47.8379,4
48,STARLINK-5013,satellite,0,83,43.0056,271.0777,10.2181,314.4401,324.6582,6867.468,490.8089,-2798.4138857277776,-5654.009930241996,-2708.7953666823178,-3641.5041570559556,5151.54307380355,-2708.7953666823178,-23.3675,125.2556,10
49,STARLINK-5362,satellite,0,83,43.02,270.6,149.2672,30.5672,179.8344,6870.3022,485.6522,-57.3716540006483,6863.535972253715,13.53585035383095,6064.135321752057,-3215.2263292935704,13.53585035383095,0.1137,-27.9327,7
50,STARLINK-5344,satellite,0,83,43.0152,270.9949,54.136,325.6067,19.7427,6879.1824,494.9575,1809.3415815680676,-6437.56810726434,1583.5881098526488,-6523.066076055275,1471.6008500524363,1583.5881098526488,13.4034,167.2869,4
51,STARLINK-5363,satellite,0,83,42.9808,271.2553,84.0549,179.1961,263.251,6862.0539,497.8927,-5004.861918304485,697.4398856368239,-4648.621837195013,2994.760640476442,4070.193351872204,-4648.621837195013,-42.7898,53.6552,4
52,STARLINK-5365,satellite,1,104,43.014,271.0443,9.4004,330.3086,339.709,6882.8682,501.1088,-1626.17630210415,-6481.931223526396,-1627.1465472512268,-4927.4576940196985,4514.426035023456,-1627.1465472512268,-13.7665,137.5048,4
53,STARLINK-5366,satellite,0,83,42.9829,270.7493,84.0609,22.0026,106.0635,6867.7971,495.0705,4800.104164131502,1962.2349614983361,4497.02045509357,-558.0136852817645,-5155.578217588909,4497.02045509357,41.1086,-96.1774,115
54,STARLINK-5141,satellite,1,104,43.015,271.0619,8.6199,324.5125,333.1324,6881.1051,501.6053,-2158.5739914881033,-6176.342203726965,-2120.40803580121,-4405.360057461257,4837.297536682305,-2120.40803580121,-18.0618,132.3243,7
55,STARLINK-5367,satellite,1,104,42.9967,271.0939,41.8548,269.5665,311.4213,6880.591,508.0748,-3686.0423092254186,-4623.357849527407,-3518.5681559955055,-2312.656077114234,5441.871698154335,-3518.5681559955055,-30.9123,113.0242,8
56,STARLINK-5737,satellite,0,41,43.0203,296.7204,151.1764,30.6479,181.8244,6867.7073,482.9323,-3226.064653025344,6053.464427913189,-149.02356880285723,6859.307266464749,-42.761545035090435,-149.02356880285723,-1.2524,-0.3572,5
57,STARLINK-5751,satellite,0,83,43.0205,270.7334,146.9604,29.8614,176.8218,6870.2246,485.1971,190.46121399261264,6855.746679703255,259.60540188267163,5939.364730473077,-3429.50209341097,259.60540188267163,2.1813,-30.003,6
58,STARLINK-5752,satellite,0,41,43.0256,296.6397,155.9358,34.7004,190.6362,6877.7183,494.5371,-3857.3243064187436,5621.4709113861745,-865.4942318398134,6779.701376927534,718.0078357070101,-865.4942318398134,-7.2797,6.0454,5
59,STARLINK-5754,satellite,0,41,43.0024,296.6232,92.8624,138.4695,231.3319,6862.206,491.4313,-5425.245103429983,2077.462692066457,-3654.898358731342,4408.582029051347,3783.323956832739,-3654.898358731342,-32.3367,40.6353,4
60,STARLINK-5757,satellite,0,83,42.9843,270.949,92.7781,354.2389,87.017,6861.3116,489.7376,5015.286327417227,-273.8496056085046,4669.390163533623,-2627.1508637797333,-4280.907484565803,4669.390163533623,43.0902,-121.537,70
61,STARLINK-5742,satellite,0,41,43.0027,296.2172,78.6227,323.4684,42.0911,6866.0821,486.2549,5265.76942025485,-3081.29762146269,3136.1743998153265,-5215.628256805683,-3165.429592667139,3136.1743998153265,27.3506,-148.7459,9
62,STARLINK-5736,satellite,0,41,42.983,296.9918,105.3328,326.2998,71.6326,6872.0648,498.9533,5231.276630301016,235.76318223684999,4444.000760894019,-2281.6885759848833,-4713.357264525157,4444.000760894019,40.4956,-115.8312,79
63,STARLINK-5767,satellite,0,41,42.9872,296.4764,97.7913,181.2111,279.0024,6867.6482,504.0696,-3965.1286849770327,-3176.2823197172215,-4628.1772660114475,-907.0876998019857,4998.820537671247,-4628.1772660114475,-42.5104,100.285,5
64,STARLINK-5727,satellite,0,41,42.9799,296.4714,84.3863,176.1604,260.5467,6861.4662,497.5396,-4938.077681259664,-1199.1854962533284,-4617.255249627352,1294.8036211885528,4913.872263616157,-4617.255249627352,-42.4367,75.2381,4
65,STARLINK-5728,satellite,0,41,43.0127,296.3241,10.223,326.9378,337.1608,6872.3126,491.3806,1059.7222870272747,-6537.556094650134,-1818.4989813033324,-6254.339977175924,2178.5046399350367,-1818.4989813033324,-15.4452,160.7958,7
66,STARLINK-5697,satellite,0,41,42.9843,296.5638,77.2659,174.1552,251.4211,6862.1254,496.9156,-5236.759367539376,-172.43435009660215,-4437.331469546795,2339.9982859212846,4688.0476000665885,-4437.331469546795,-40.4369,63.4743,4
67,STARLINK-5762,satellite,0,41,43.0144,296.3176,15.2636,325.2031,340.4668,6874.4351,492.9146,1365.0363288356702,-6548.0756801887555,-1566.9642420589537,-6408.861690666615,1914.9702667212484,-1566.9642420589537,-13.2642,163.3638,6
68,STARLINK-5760,satellite,0,41,42.9874,296.4681,91.395,189.7687,281.1638,6867.1902,503.4221,-3821.8101814801366,-3389.123943354616,-4596.90350140266,-1162.484309784775,4974.035021608613,-4596.90350140266,-42.1624,103.1545,6
69,STARLINK-5759,satellite,0,41,43.0192,296.2964,28.2854,326.2204,354.5059,6870.0595,485.9523,2596.1277338414834,-6338.2615468032855,-448.3584641345542,-6810.075609897356,732.3310956031124,-448.3584641345542,-3.7686,173.8622,5
70,STARLINK-5703,satellite,0,41,42.9882,296.1499,99.2876,327.8559,67.1434,6862.4935,488.7776,5323.87659564626,-353.86738391602944,4309.227459980066,-2844.358698142426,-4514.256054697286,4309.227459980066,39.1003,-122.2144,67
71,STARLINK-5750,satellite,0,41,43.0083,296.2417,65.6968,325.9165,31.6132,6867.6671,485.2217,4942.047000204289,-4077.623400348732,2452.9947483250435,-5937.920784373665,-2406.6445324981037,2452.9947483250435,21.0693,-157.9372,9
72,STARLINK-5729,satellite,0,41,43.0075,296.3411,11.8387,314.0767,325.9154,6867.3741,490.4683,1.5595510235520844,-6344.076957499249,-2624.3745386278815,-5580.688495217819,3017.156077205123,-2624.3745386278815,-22.6001,151.6025,16
73,STARLINK-5743,satellite,0,85,43.01,284.9845,68.9238,324.0779,33.0018,6878.072,496.3714,4133.750828338603,-4859.269431435006,2552.9854956511954,-6240.829869872879,-1323.7967568215427,2552.9854956511954,21.9334,-168.024,9
74,STARLINK-5744,satellite,1,106,43.0158,296.6751,172.0013,34.3722,206.3735,6881.3869,501.7132,-4762.482075194692,4503.284566453468,-2084.322552447472,6226.874530178469,2046.1771644760893,-2084.322552447472,-17.744,18.1907,1
75,STARLINK-5748,satellite,0,83,43.0163,270.7073,169.9212,29.5372,199.4584,6875.7317,494.096,-1753.415038939881,6457.51690233167,-1561.522531174867,6514.002091681213,-1530.2828471405335,-1561.522531174867,-13.215,-13.2203,4
76,STARLINK-5714,satellite,0,83,42.9819,270.5197,79.8483,177.8978,257.746,6861.9166,497.7495,-4921.797020800862,1412.7671240439552,-4574.60899561866,3584.4057556894627,3656.778943185371,-4574.60899561866,-41.9545,45.5726,4
77,STARLINK-5948,satellite,0,35,43.0247,347.4284,147.9305,30.7039,178.6344,6870.0998,485.0138,-6670.672795483935,1610.1028072568129,111.59775632508432,4590.092273228732,5101.113556625811,111.59775632508432,0.9375,48.0184,4
78,STARLINK-5940,satellite,0,58,42.9938,336.025,83.1911,151.3446,234.5357,6874.5057,504.5668,-5309.756228887069,-2121.808777416609,-3819.0286084161035,660.1539293310293,5679.769404449092,-3819.0286084161035,-33.9037,83.3703,4
79,STARLINK-5939,satellite,1,107,43.0177,336.0937,168.1945,34.4931,202.6877,6882.7366,501.9121,-6587.9443573052395,798.4004691880829,-1810.017396230781,3836.795346578528,5414.559597291644,-1810.017396230781,-15.3472,54.6783,1
80,STARLINK-5774,satellite,0,58,43.0025,336.1849,100.6727,36.7367,137.4094,6882.2404,502.5986,-3257.0780302152207,5157.51666734706,3173.812772457355,6086.030740296321,410.81053667306657,3173.812772457355,27.6346,3.8616,10
81,STARLINK-5758,satellite,0,1,42.9785,321.9923,89.1041,181.2859,270.39,6864.6261,501.2171,-3057.7625158075657,-3988.595868402813,-4682.919629999026,-2053.286925975195,4587.24551382822,-4682.919629999026,-43.1552,114.1137,8
82,STARLINK-5795,satellite,0,1,43.0084,322.1392,155.3157,65.2917,220.6074,6874.4233,499.824,-6127.896836454455,619.8841860415364,-3051.6873240218847,3460.8891996156176,5094.862313185399,-3051.6873240218847,-26.4993,55.8121,4
83,STARLINK-5798,satellite,0,1,43.0037,322.2653,108.0592,32.8071,140.8663,6876.7886,496.0862,-2273.856839638053,5769.209364208396,2957.376773754296,6156.2272430077055,-745.0286891713275,2957.376773754296,25.6358,-6.9004,8
84,STARLINK-6076,satellite,0,86,42.9994,91.7634,51.1891,261.6493,312.8383,6868.0974,495.4831,3537.9188445762366,4781.080540712244,-3434.7211318891464,2521.8589247777163,-5386.634241444644,-3434.7211318891464,-30.1606,-64.9124,15
85,STARLINK-6101,satellite,0,18,42.9932,89.6524,83.879,37.7272,121.6062,6863.642,487.5074,-4294.117666556565,-3568.353517816011,3983.1133729979515,-1095.4009752056497,5474.731962923995,3983.1133729979515,35.6734,101.3145,4
86,STARLINK-6107,satellite,0,84,43.0014,78.3518,101.4124,35.0641,136.4765,6874.7388,495.099,-4393.521861437415,-4179.3009405742305,3225.946030866178,-1585.4643214971518,5852.853456569088,3225.946030866178,28.1613,105.157,4
87,STARLINK-6091,satellite,0,84,42.9837,78.4363,82.8157,23.871,106.6867,6869.2672,496.2187,-5108.247083115456,-966.9029973285336,4483.5291165108565,1580.0752196308285,4953.024527368006,4483.5291165108565,40.9508,72.3067,4
88,STARLINK-6079,satellite,0,84,42.9967,78.6136,86.2261,324.2164,50.4426,6872.352,494.299,-2932.451356019365,5051.296265117367,3610.2664501718064,5838.146169699055,175.82438578517048,3610.2664501718064,31.8807,1.725,12
89,STARLINK-6092,satellite,0,84,43.0156,78.3095,124.1953,34.034,158.2293,6868.9993,484.9218,-3113.3720458777343,-5863.051392823868,1736.1590854792846,-3675.5091372649795,5528.027651235877,1736.1590854792846,14.7442,123.6194,5
90,STARLINK-6094,satellite,0,18,42.9924,89.8514,96.587,323.6345,60.2215,6860.8513,485.6164,-4343.895727393304,3416.4125673934386,4057.9211807936963,5071.749500948553,2195.145079655951,4057.9211807936963,36.4597,23.4038,9
91,STARLINK-6115,satellite,0,84,43.0156,78.7249,8.7753,332.0892,340.8645,6869.4145,487.5503,2881.5608191581346,6038.456488556562,-1535.111017056091,3940.0834294932733,-5407.595776990979,-1535.111017056091,-13.0003,-53.9222,11
92,STARLINK-6126,satellite,0,84,43.0196,78.2513,165.8631,34.5191,200.3822,6868.962,487.7271,401.0934150329969,-6655.972184509364,-1631.1341480664526,-6045.115827301185,2814.145746591297,-1631.1341480664526,-13.8285,155.0369,7
93,STARLINK-6119,satellite,0,84,43.0231,78.6899,44.4222,325.5544,9.9766,6881.5437,496.619,474.0362313194998,6809.782208603351,812.5881475769494,5764.01087463889,-3657.0510953853172,812.5881475769494,6.8305,-32.3936,6
94,STARLINK-6124,satellite,0,84,42.9855,78.1327,69.8179,179.0379,248.8558,6867.5108,501.6179,4078.087571597536,-3389.599559422787,-4369.394792699773,-4921.6938729050835,-1974.1106443829353,-4369.394792699773,-39.6627,-158.1441,4
95,STARLINK-6122,satellite,0,84,42.9811,78.5178,96.484,345.121,81.605,6861.3802,489.1799,-4664.464726340107,1969.1121225560669,4625.1017153740695,3951.3008356837904,3165.7314226562125,4625.1017153740695,42.5897,38.7013,7
96,STARLINK-6121,satellite,1,98,43.0238,26.816,29.2959,324.012,353.3079,6885.1002,501.3515,6362.11683246642,2559.250969536156,-546.9897959875574,-776.1165374806094,-6813.5115201541585,-546.9897959875574,-4.5889,-96.4985,2
97,STARLINK-6117,satellite,0,84,43.0268,78.2792,146.7151,31.7547,178.4698,6878.5306,493.6735,-1526.8116225484846,-6698.869260380711,125.21152573509357,-5165.543972951357,4530.249282537183,125.21152573509357,1.0506,138.7488,5
98,STARLINK-6120,satellite,0,84,42.9838,78.4273,77.9051,28.2951,106.2002,6862.0411,489.3235,-5103.836868533573,-907.9932584260055,4490.240872365324,1629.7910152828517,4921.116111661353,4490.240872365324,41.0753,71.676,2
99,STARLINK-6071,satellite,0,84,43.0198,77.8268,49.8534,324.9194,14.7729,6869.5084,484.7307,148.65323060903484,6755.945342078587,1193.7904193731963,5871.476594225981,-3345.244064575907,1193.7904193731963,10.0799,-29.6721,4
100,STARLINK-5566,satellite,0,84,43.0038,77.927,63.8063,248.8109,312.6171,6873.835,501.6187,4591.255363202079,3777.860436872779,-3450.3383063319425,1138.2943700400438,-5835.763978928173,-3450.3383063319425,-30.2819,-78.9628,11
101,STARLINK-5564,satellite,0,84,42.989,77.9714,104.1678,192.465,296.6328,6863.0386,496.0946,5032.527013888644,2074.726373674822,-4185.064928140971,-569.6589999954501,-5413.529929248108,-4185.064928140971,-37.7268,-96.0071,4
102,STARLINK-5489,satellite,0,84,43.0001,78.1919,128.1529,98.264,226.4169,6872.0097,499.2488,2594.145932087465,-5382.45184864015,-3395.0032044577756,-5968.448199294215,279.29753353254387,-3395.0032044577756,-29.7589,177.3208,9
103,STARLINK-5090,satellite,1,102,43.0043,78.198,166.7447,53.5235,220.2682,6878.4592,503.1728,2108.7739740581005,-5801.389610089195,-3031.8282918226864,-6105.984604164153,905.539118661357,-3031.8282918226864,-26.2999,171.5643,3
104,STARLINK-4774,satellite,0,84,42.9813,78.5033,102.7979,339.8786,82.6766,6870.3583,498.4956,-4708.199421643199,1850.8519687126598,4643.33560957693,3868.0939425317047,3260.4668462964646,4643.33560957693,42.7251,40.128,7
105,STARLINK-5375,satellite,0,84,42.9908,78.5738,92.112,327.9764,60.0885,6878.9847,503.125,-3592.7517657473923,4223.137312948131,4062.751650490208,5423.909788865439,1150.6331372533311,4062.751650490208,36.4019,11.9772,12
106,STARLINK-5377,satellite,0,84,42.9825,78.1012,80.278,175.0553,255.3333,6873.6021,509.0331,4403.96799755947,-2707.6486171581655,-4536.346054819643,-4476.937189928103,-2585.2134447594763,-4536.346054819643,-41.443,-149.9957,4
107,STARLINK-5376,satellite,0,84,43.0123,77.8047,61.6075,324.2672,25.8747,6873.8732,490.4704,-836.5914116269955,6501.772692253692,2044.1855634525025,6116.700376954705,-2357.7340457112737,2044.1855634525025,17.421,-21.0796,4
108,STARLINK-5374,satellite,0,84,42.9891,78.14,76.9139,166.3341,243.2481,6863.0636,496.1003,3754.0310951450597,-3946.4901948571114,-4180.7126824379675,-5257.32133529311,-1424.116111449912,-4180.7126824379675,-37.6808,-164.8433,5
109,STARLINK-5111,satellite,0,84,42.983,77.995,97.1358,188.4373,285.5732,6872.5211,507.6226,5123.880983353726,797.8224633822689,-4516.164368583144,-1736.229013980967,-4886.326414154296,-4516.164368583144,-41.2292,-109.5613,4
110,STARLINK-30107,satellite,0,79,42.9918,122.6082,94.8223,326.7139,61.5361,6860.6959,485.272,-5474.364698212483,376.7599043672981,4109.748118648536,2936.096481429859,4635.725868330558,4109.748118648536,37.0033,57.6514,5
111,STARLINK-30106,satellite,0,38,42.9925,140.0867,79.5874,157.7664,237.3537,6863.6933,494.8968,5554.136410605143,866.9597353118579,-3942.2566563898276,-1880.1357937684188,-5297.6541834337,-3942.2566563898276,-35.2098,-109.5398,4
112,STARLINK-30095,satellite,0,27,43.0205,114.4692,31.0192,329.8516,0.8708,6867.6164,482.4517,-2910.7379234826385,6212.100337935513,71.13366486317105,6848.802568866043,-395.58720969267915,71.13366486317105,0.5978,-3.3057,5
113,STARLINK-30103,satellite,0,38,43.0178,140.1991,141.6052,34.7753,176.3805,6870.0647,485.2715,5059.638029979715,-4628.014236075087,295.59564574459364,-6477.968329062497,-2248.1946293401547,295.59564574459364,2.4838,-160.8605,4
