id,name,kind,shell_id,plane_id,inclination_deg,raan_deg,argp_deg,true_anomaly_deg,arg_of_lat_deg,semi_major_axis_km,altitude_km,eci_x_km,eci_y_km,eci_z_km,ecef_x_km,ecef_y_km,ecef_z_km,lat_deg,lon_deg,degree
119,STARLINK-30086,satellite,0,65,43.0203,140.3582,26.7478,329.3857,356.1335,6870.0005,485.2436,-5057.1978197812705,4629.299894413407,-315.7567112135576,6045.530047699546,3233.7646394223457,-315.7567112135576,-2.6534,28.1424,4
120,STARLINK-30109,satellite,0,65,43.0088,140.3022,71.8816,324.1052,35.9868,6865.3579,483.8209,-6152.324426283303,1277.248491501561,2748.9435940242497,3247.0697923236335,5379.4978686736695,2748.9435940242497,23.7603,58.8848,5
121,STARLINK-30108,satellite,1,106,43.0126,129.0403,58.3536,327.065,25.4185,6881.579,498.1753,-5586.633586816446,3463.5670183170446,2012.8546541935627,5121.640823708803,4120.141574829514,2012.8546541935627,17.1259,38.8152,0
122,STARLINK-30104,satellite,0,65,43.011,140.4887,10.8155,313.9949,324.8104,6867.0975,490.3401,-2487.9636836274112,5801.4893060389195,-2698.7359761060907,6298.4054188171485,421.1064465756983,-2698.7359761060907,-23.2773,3.8251,4
123,STARLINK-30101,satellite,0,65,43.0118,140.045,113.3434,35.7479,149.0913,6865.2296,483.1184,2856.4925856388163,-5753.732785313473,2403.261842360526,-6375.688725569969,-784.5916971525012,2403.261842360526,20.6295,-172.9845,9
124,STARLINK-30111,satellite,0,65,43.0009,140.0071,97.775,38.0393,135.8143,6865.8183,486.6084,1521.3318713506296,-5840.42207659463,3260.858271611499,-6014.260411114937,503.6391593757705,3260.858271611499,28.532,175.2132,4
125,STARLINK-30099,satellite,0,65,42.9876,140.2157,95.2116,328.9323,64.1439,6860.4124,485.8954,-5185.5870282175165,-1554.8525368752848,4206.695533603518,254.64885907347076,5407.682793694344,4206.695533603518,38.0224,87.3039,4
126,STARLINK-30094,satellite,0,65,43.0057,139.9642,108.9871,35.8369,144.824,6867.0036,485.4878,2434.2170317374066,-5819.957492443283,2695.6518988710704,-6297.985402413462,-364.27687606287225,2695.6518988710704,23.2667,-176.6897,5
127,STARLINK-30112,satellite,0,65,42.9817,140.0814,78.6814,29.7717,108.4531,6862.0466,488.6461,-1389.0408447348836,-5042.895164170478,4435.020673199348,-4295.866195813573,2984.251955318454,4435.020673199348,40.4704,145.2131,6
128,STARLINK-6156,satellite,0,19,43.0177,129.8027,156.8241,32.808,189.6321,6873.8775,490.6804,4980.418690992253,-4664.494629408375,-784.0447813017558,-6053.242599494091,-3149.656253789384,-784.0447813017558,-6.5953,-152.5109,4
129,STARLINK-6158,satellite,0,19,42.9923,129.2691,97.6678,323.4844,61.1522,6863.2154,488.6147,-5496.850386034819,-219.44263646495807,4096.796368748518,1617.6613875952926,5258.012064671696,4096.796368748518,36.8466,72.8991,4
130,STARLINK-6188,satellite,0,19,43.0169,128.9369,162.8535,34.7843,197.6378,6869.2452,487.5595,5294.402830987421,-4132.900187107446,-1419.0213049020604,-5656.016536472167,-3622.297921556671,-1419.0213049020604,-12.0021,-147.3632,4
131,STARLINK-6189,satellite,0,19,42.9804,129.5761,90.2478,187.3772,277.6249,6864.9514,501.5109,3258.85875777533,3876.300289942547,-4642.101556217884,2574.7395635776193,-4360.800444951107,-4642.101556217884,-42.6878,-59.4412,13
132,STARLINK-6191,satellite,0,19,43.0198,128.9445,155.0532,33.9155,188.9687,6869.8823,486.3911,4870.404818832675,-4781.689327519522,-730.0783514313532,-6127.273402324053,-3006.9779808629914,-730.0783514313532,-6.1434,-153.8604,4
133,STARLINK-6157,satellite,0,19,43.0006,129.0351,99.7808,36.5424,136.3232,6865.7553,486.243,433.44441936969116,-6035.605311725761,3230.7852553705534,-5837.255771188182,1594.6318087085847,3230.7852553705534,28.2471,164.7206,4
134,STARLINK-6159,satellite,0,19,43.0029,129.7463,154.427,65.6485,220.0755,6872.3687,497.6687,5849.607354287108,-1974.2985008771138,-3017.2924332898747,-3804.10985178027,-4862.561979603318,-3017.2924332898747,-26.187,-128.037,4
135,STARLINK-6160,satellite,0,19,42.9881,129.6472,76.6751,178.7757,255.4508,6870.1151,505.5685,4849.643075050291,1775.923372043781,-4536.957035150708,65.40233018810851,-5164.171212688496,-4536.957035150708,-41.4753,-89.2744,9
136,STARLINK-6166,satellite,0,19,43.0205,129.383,33.3232,327.1344,0.4576,6870.9005,486.3395,-4386.3651719032005,5280.097592766708,37.40691477495165,6436.745645384852,2384.9393088809047,37.40691477495165,0.3142,20.3306,4
137,STARLINK-6153,satellite,0,19,43.0,129.3021,83.3941,323.1415,46.5355,6869.3158,491.0479,-5810.1807250427055,1345.929224633954,3397.6125765427614,3198.282736189787,5033.9560064398565,3397.6125765427614,29.8234,57.5705,5
138,STARLINK-6173,satellite,0,19,43.0074,129.3286,73.5356,321.863,35.3985,6867.8728,487.1644,-5793.339330712356,2484.526795309725,2711.21839555328,4266.729275525548,4640.115869971777,2711.21839555328,23.4028,47.4005,5
139,STARLINK-5836,satellite,0,19,43.0178,129.3384,62.8,326.1855,28.9855,6874.5437,491.8111,-5689.95549497666,3103.798128068476,2270.416647794977,4816.5688585128655,4337.029027551065,2270.416647794977,19.4168,42.0011,5
140,STARLINK-6178,satellite,0,19,42.989,129.0774,83.5233,35.1794,118.7026,6863.2137,488.2853,-1339.7154681177744,-5331.124486366227,4102.040468331723,-4584.125777648882,3033.400184502967,4102.040468331723,36.9036,146.5067,7
141,STARLINK-6176,satellite,0,19,43.0188,129.8035,143.025,32.8664,175.8914,6876.5353,491.951,4110.121271259751,-5494.6827868007595,335.80884685202864,-6547.46521741984,-2053.128105770267,335.80884685202864,2.8192,-162.5898,4
142,STARLINK-6145,satellite,0,19,42.9802,129.577,88.6344,185.7967,274.4311,6870.4038,507.3146,3527.006956275467,3604.591085117278,-4673.360807243859,2229.425869295405,-4523.551177320637,-4673.360807243859,-42.9985,-63.7637,13
143,STARLINK-6298,satellite,0,19,43.0089,129.0023,108.7565,37.842,146.5985,6867.374,485.5544,1458.3731156614353,-6189.103485709649,2576.2103429791114,-6322.271990194328,678.7716724434099,2576.2103429791114,22.1802,173.8721,4
144,STARLINK-6303,satellite,0,19,42.9799,129.1442,90.6768,4.8421,95.5189,6865.791,494.4224,-3459.1534111377423,-3666.6213405012163,4656.89099804586,-2310.462653412225,4480.135790753686,4656.89099804586,42.9109,117.2807,5
145,STARLINK-6305,satellite,0,66,42.9839,117.8471,79.6812,21.4695,101.1507,6870.0401,497.9894,-3737.3440329523687,-3476.244271658995,4593.176395666349,-2038.5358636454503,4679.357454770681,4593.176395666349,42.1615,113.5401,5
146,STARLINK-5775,satellite,1,101,43.0017,143.4699,110.6381,117.1007,227.7388,6880.4169,508.3099,5935.323092327941,238.1437149802338,-3473.1996194690973,-1745.5702527149435,-5677.8303190693,-3473.1996194690973,-30.4705,-107.0893,3
147,STARLINK-5335,satellite,1,101,43.0151,143.5122,165.4821,35.4095,200.8917,6880.5274,499.7352,6231.406580372178,-2378.8039449459775,-1672.8743746208947,-4312.416074099619,-5088.438245890722,-1672.8743746208947,-14.1641,-130.281,4
148,STARLINK-5334,satellite,1,101,43.0191,143.571,130.5947,32.9165,163.5111,6881.0522,496.5773,4456.197353480519,-5061.738404348484,1331.0649978199574,-6253.94838713067,-2523.295483753105,1331.0649978199574,11.2333,-158.0273,6
