id,name,kind,shell_id,plane_id,inclination_deg,raan_deg,argp_deg,true_anomaly_deg,arg_of_lat_deg,semi_major_axis_km,altitude_km,eci_x_km,eci_y_km,eci_z_km,ecef_x_km,ecef_y_km,ecef_z_km,lat_deg,lon_deg,degree
1289,STARLINK-32087,satellite,0,78,43.018,351.2979,122.339,35.2604,157.5994,6866.2879,482.4635,-5979.425846703475,2848.5712372605135,1783.264639049107,5026.77847011734,4312.7009822544205,1783.264639049107,15.1591,40.6278,4
1290,STARLINK-32086,satellite,0,78,42.9862,351.0964,78.8277,177.7845,256.6122,6859.0829,494.9967,-2326.0624827897373,-4579.650745910504,-4552.650688029471,-3244.6282153014477,3981.978826265948,-4552.650688029471,-41.7289,129.1741,13
1291,STARLINK-32098,satellite,0,78,43.0098,351.6309,76.2804,320.7582,37.0386,6864.392,483.6106,5855.730893613801,2191.788633577909,2817.8606851244417,-368.4717910404892,-6241.614394682822,2817.8606851244417,24.3943,-93.3785,58
1292,STARLINK-31472,satellite,0,53,42.9913,115.008,93.413,325.2977,58.7107,6861.0698,485.1375,-5388.994092718765,1415.2289342742633,3995.057976728138,3477.1306389767547,4353.583901483228,3995.057976728138,35.8109,51.3863,5
1293,STARLINK-31817,satellite,0,53,43.0147,114.7254,121.6385,36.2973,157.9359,6866.3235,482.4818,947.6347645012212,-6562.095258948529,1757.7356650990519,-6383.369874118702,1792.1202204650888,1757.7356650990519,14.9371,164.318,4
1294,STARLINK-31833,satellite,0,53,43.0197,115.1479,11.8258,329.123,340.9488,6866.5636,484.8751,-1273.9532194497283,6567.207406914501,-1528.1183103269473,6520.245202659318,-1495.8517399719642,-1528.1183103269473,-12.9452,-12.921,4
1295,STARLINK-31849,satellite,0,7,43.0052,108.1339,75.9393,323.2685,39.2078,6864.0307,483.4316,-4666.450688770819,4063.075739369444,2956.6934889417844,5605.224024299016,2620.2690953418046,2956.6934889417844,25.6804,25.0546,6
1296,STARLINK-31661,satellite,0,7,42.9864,107.941,83.4891,19.425,102.914,6859.0809,486.6322,-4178.303191817786,-2963.2475945824926,4555.8849581752875,-1016.4182945553273,5020.552531350197,4555.8849581752875,41.8276,101.4449,4
1297,STARLINK-31707,satellite,0,53,42.9851,114.9406,96.58,343.4161,79.996,6858.9067,486.7891,-4980.209724811757,-1002.6833145521813,4602.905751307918,1100.921791420959,4959.418710047117,4602.905751307918,42.3564,77.4841,4
1298,STARLINK-31821,satellite,0,53,43.0205,115.0981,49.4078,326.8624,16.2702,6866.8945,482.2821,-4065.5363755323274,5367.1925825297185,1311.1980768268243,6554.075903996797,1542.5405289285375,1311.1980768268243,11.087,13.2439,5
1299,STARLINK-31819,satellite,0,53,43.0064,115.0412,80.6655,323.9641,44.6296,6863.123,484.4888,-5257.615416365974,2930.427841929801,3286.046235738201,4809.189309379719,3619.61674624736,3286.046235738201,28.7823,36.9668,5
1300,STARLINK-31726,satellite,0,53,43.0209,114.693,139.7418,39.3209,179.0627,6867.6466,483.0213,2791.3474243753144,-6267.214044075362,76.57688462879767,-6860.715993537141,-12.975894798925063,76.57688462879767,0.6435,-179.8916,4
1301,STARLINK-31759,satellite,0,53,42.9822,115.3047,94.5313,182.7666,277.2979,6858.7829,495.4204,4130.035303906768,2917.097984784267,-4641.601351608014,993.7803860366087,-4957.726576635467,-4641.601351608014,-42.7291,-78.6652,11
1302,STARLINK-31818,satellite,0,53,43.0054,115.1838,29.5814,290.108,319.6894,6863.8483,489.2275,711.3168710597517,6117.701438457863,-3028.3780587851415,5304.987233846615,-3128.794181452031,-3028.3780587851415,-26.3254,-30.5314,8
1303,STARLINK-31816,satellite,0,53,42.9891,115.3984,78.7234,163.2478,241.9712,6860.6025,493.0973,5386.670411481837,-1012.7373898887164,-4131.0161697118465,-3108.207750129451,-4514.520985093294,-4131.0161697118465,-37.1768,-124.5471,4
1304,STARLINK-31809,satellite,0,7,42.984,108.0118,94.3854,347.2928,81.6782,6858.8351,486.4945,-5025.455315036633,-590.7621116240637,4624.403737812626,1495.8547968624628,4833.903125080604,4624.403737812626,42.6024,72.8053,4
1305,STARLINK-31779,satellite,0,53,43.0043,114.766,98.4962,38.1892,136.6854,6863.4061,483.9176,-1033.6446993547393,-5971.639694043966,3208.493986415327,-5040.864199699826,3364.3112400861933,3208.493986415327,28.0456,146.2806,8
1306,STARLINK-31805,satellite,0,53,43.0149,114.6588,163.5258,36.8045,200.3303,6866.52,485.4053,4268.99881454361,-5120.733710607386,-1626.4647923166765,-6411.177479470702,-1828.4058467018008,-1626.4647923166765,-13.7929,-164.0824,4
1307,STARLINK-31681,satellite,0,7,42.9922,108.0767,96.1824,324.3303,60.5127,6860.7576,485.7592,-5197.15164129017,1853.7762032046617,4069.707826799107,3800.3552082155284,4000.5214267045376,4069.707826799107,36.5816,46.4699,6
1308,STARLINK-31636,satellite,0,53,42.9933,114.8045,82.0181,40.2998,122.3179,6861.2901,485.7387,-2309.496899063254,-5105.641997042399,3951.416747155674,-3732.231642437263,4179.928599382523,3951.416747155674,35.358,131.7615,7
