id,name,kind,shell_id,plane_id,inclination_deg,raan_deg,argp_deg,true_anomaly_deg,arg_of_lat_deg,semi_major_axis_km,altitude_km,eci_x_km,eci_y_km,eci_z_km,ecef_x_km,ecef_y_km,ecef_z_km,lat_deg,lon_deg,degree
387,STARLINK-36523,satellite,0,43,43.0197,137.0243,17.5382,327.7301,345.2682,6866.8428,484.2376,-3985.6504900997897,5457.1708436883455,-1190.4572677656847,6573.58148199744,1566.572674974002,-1190.4572677656847,-10.0522,13.4043,4
388,STARLINK-36421,satellite,0,43,42.9859,136.4293,76.3633,170.639,247.0023,6859.7925,493.5469,5128.173050250697,1500.2730432842243,-4307.556454267427,-598.4773519460941,-5309.5011909717505,-4307.556454267427,-39.0499,-96.4311,4
389,STARLINK-36437,satellite,0,43,43.0103,136.523,159.4313,45.0827,204.514,6866.1003,486.8614,5964.176155172847,-2785.6635157721803,-1942.4902913356568,-4874.445690716718,-4423.923331307835,-1942.4902913356568,-16.5382,-137.7739,4
390,STARLINK-36520,satellite,0,43,43.0074,137.0614,15.7366,308.3124,324.049,6864.3599,488.0517,-2060.0405809656204,5941.457198357359,-2748.2003648083783,6275.939429937422,-396.56664874192,-2748.2003648083783,-23.7379,-3.6156,4
391,STARLINK-36408,satellite,0,43,42.9917,136.8631,98.6083,324.4195,63.0278,6860.4109,485.8775,-5325.109623644568,-1135.2377454687041,4166.589209112993,1011.2624757662094,5350.037892171985,4166.589209112993,37.5976,79.2963,2
392,STARLINK-36081,satellite,0,54,43.0041,246.0906,76.0391,322.884,38.9232,6864.0021,483.4956,718.1514203889859,-6154.395949498773,2938.6386904094566,-5953.659498072521,1716.47008328851,2938.6386904094566,25.5122,163.9175,4
393,STARLINK-36557,satellite,0,54,42.9814,245.9547,99.6059,341.8213,81.4272,6858.7461,487.0898,4112.5263595729175,-2953.9345813028026,4621.586004798455,-4313.936129045101,-2651.142705196763,4621.586004798455,42.5658,-148.4271,3
394,STARLINK-36512,satellite,0,54,43.0182,245.6828,167.7881,33.9944,201.7825,6866.3807,485.3745,927.3697788018835,6573.494934147707,-1737.2527838067329,5704.156754461329,-3396.092766170237,-1737.2527838067329,-14.7527,-30.7684,4
395,STARLINK-36412,satellite,0,54,43.0097,245.649,170.1061,45.7852,215.8913,6864.382,487.8637,-387.8207972155618,6278.000232009171,-2744.2932813055354,5939.977375007585,-2068.903252512817,-2744.2932813055354,-23.7028,-19.2033,4
396,STARLINK-36415,satellite,0,54,42.997,245.5925,68.7225,168.42,237.1426,6861.1454,491.1978,-2300.7967142552457,5132.589017361993,-3931.152949245921,5622.993648325545,138.12303342763568,-3931.152949245921,-35.118,1.4071,4
397,STARLINK-36615,satellite,0,65,43.0167,71.6431,52.8989,324.9077,17.8066,6866.9058,482.6034,601.1518649291812,6681.874598087858,1431.118966846022,5930.203462021289,-3137.1194762568953,1431.118966846022,12.1149,-27.8792,4
398,STARLINK-36367,satellite,0,65,43.0,71.1622,128.4915,97.1745,225.6659,6860.6901,487.841,1848.6770519038134,-5696.708917008011,-3346.8579013433377,-5968.516327737328,496.902578869624,-3346.8579013433377,-29.3497,175.2409,4
399,STARLINK-36599,satellite,0,65,43.0192,71.6818,22.4006,327.1695,349.5701,6867.3608,484.105,2983.2286607826086,6121.107106199184,-847.5041345191166,4492.294466063633,-5117.313345716774,-847.5041345191166,-7.1386,-48.7213,4
400,GW-DEMO-LON,gateway,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.03,-1529.404484907206,3672.2728184734387,4968.898417923539,3978.0129461751812,-8.873095051133808,4968.898417923539,51.5074,-0.1278,0
401,GW-DEMO-NYC,gateway,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.02,3776.7267058257735,3029.218952077855,4138.313284050405,1334.0026332228788,-4654.0594156800025,4138.313284050405,40.7128,-74.006,4
402,GW-DEMO-LAX,gateway,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.04,5270.9932620648315,-523.3523456087133,3541.0966826438976,-2520.030383630046,-4659.046523911132,3541.0966826438976,33.9416,-118.4085,1
403,GW-DEMO-SEA,gateway,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.06,4260.848181138206,-718.417053895237,4675.799586781324,-2309.4918288220924,-3652.0128393312452,4675.799586781324,47.4502,-122.3088,0
404,GW-DEMO-FRA,gateway,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.11,-2136.587759111067,3497.500600115928,4870.793345473478,4051.5134196569593,618.6733471987452,4870.793345473478,50.1109,8.6821,1
405,GW-DEMO-SIN,gateway,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.02,-5121.862785039358,-3798.0138426324006,149.49435263181275,-1523.122892394354,6191.8078290805115,149.49435263181275,1.3521,103.8198,0
406,GW-DEMO-SYD,gateway,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.06,-558.9780788567041,-5271.880762790238,-3534.405825496467,-4646.09493264084,2553.230335596305,-3534.405825496467,-33.8688,151.2093,3
407,GW-DEMO-TYO,gateway,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.04,-1569.402020484908,-4943.9496754106185,3699.089485774043,-3953.099846250687,3358.372031277605,3699.089485774043,35.6762,139.6503,4
408,GW-DEMO-GRU,gateway,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.76,2369.906906752324,5349.2430466412925,-2533.0278406993802,4017.4815218837175,-4253.316604725714,-2533.0278406993802,-23.5505,-46.6333,3
409,GW-DEMO-JNB,gateway,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,1.75,-4437.92456809106,3621.3488600809037,-2800.1406605210723,5055.252643455491,2693.2810379371385,-2800.1406605210723,-26.2041,28.0473,1
