id,name,kind,shell_id,plane_id,inclination_deg,raan_deg,argp_deg,true_anomaly_deg,arg_of_lat_deg,semi_major_axis_km,altitude_km,eci_x_km,eci_y_km,eci_z_km,ecef_x_km,ecef_y_km,ecef_z_km,lat_deg,lon_deg,degree
10,STARLINK-5703,satellite,0,33,43.0195,296.1971,47.3649,327.6517,15.0166,6869.5027,484.7568,4092.3477503863546,-5373.205119185153,1213.0358310632516,-6599.137855269364,-1438.7574257256313,1213.0358310632516,10.2441,-167.7007,2
11,STARLINK-5948,satellite,0,27,42.9989,347.4552,91.362,35.168,126.53,6864.3158,487.4092,-3109.8148090892623,4821.576777920466,3758.8232370512214,5684.020723108747,781.3188795127754,3758.8232370512214,33.3943,7.8268,2
12,STARLINK-5939,satellite,0,23,43.0141,336.101,117.1932,33.5836,150.7768,6881.9698,499.0701,-4491.1805300792375,4674.4022597157555,2289.647621744241,6134.297166444254,2095.5040713758053,2289.647621744241,19.5662,18.8604,2
13,STARLINK-6126,satellite,0,64,43.0134,78.2592,112.6758,35.6367,148.3125,6867.579,485.3835,-3767.93202959938,-5179.65494617227,2458.442933991103,-3102.512773596584,5603.619511597642,2458.442933991103,21.1178,118.9716,4
14,STARLINK-5564,satellite,0,64,42.9883,78.0711,77.2217,167.356,244.5777,6862.8924,496.2357,3829.036335015436,-3821.5621534860975,-4228.403035476141,-5081.550754029908,-1855.7204751911916,-4228.403035476141,-38.1853,-159.9384,4
15,STARLINK-30107,satellite,0,81,43.0217,122.6465,43.4282,325.9569,9.3851,6867.3885,482.1369,-4339.765459615693,5257.720506388821,763.2304061411915,6599.009790168226,1711.7999173498138,763.2304061411915,6.4275,14.5421,2
16,STARLINK-6156,satellite,0,85,42.9791,129.7005,88.3389,186.6263,274.9652,6865.1765,501.7371,3472.7195439394386,3655.981836688923,-4665.910293557442,1846.269020227711,-4692.25691176492,-4665.910293557442,-42.9569,-68.5218,4
17,STARLINK-6298,satellite,0,85,42.9961,128.9701,87.7045,144.317,232.0215,6864.5201,494.2144,5734.8982143005705,-795.4354935302017,-3690.836185625505,-3144.1066368878946,-4861.7248594128605,-3690.836185625505,-32.6785,-122.891,2
18,STARLINK-5775,satellite,1,91,43.0021,143.3247,52.528,260.3497,312.8777,6880.4643,507.9295,-1552.5367399092754,5753.912791003849,-3438.9300251395985,5871.046527266427,-1024.0583039644998,-3438.9300251395985,-30.1408,-9.8943,0
19,STARLINK-6310,satellite,0,85,42.9989,129.4471,42.6904,271.3982,314.0886,6865.9237,492.8882,-250.00704078745446,5980.512241235713,-3363.216499402675,5526.067355364926,-2300.3499238123773,-3363.216499402675,-29.4832,-22.6006,4
20,STARLINK-6255,satellite,0,59,42.9872,155.1057,79.3705,34.5869,113.9573,6866.8375,493.1887,596.614186087901,-5334.619484469706,4276.289943031748,-5087.1148136562,1713.29402141162,4276.289943031748,38.7166,161.3869,4
21,STARLINK-30068,satellite,0,65,43.0191,191.3833,48.2789,326.5785,14.8573,6866.9946,482.2163,-6246.113699131334,-2569.3337569035534,1200.0068992817294,310.4546921497638,6746.779245014797,1200.0068992817294,10.1367,87.3654,4
22,STARLINK-30070,satellite,0,25,43.0078,202.6351,72.1278,324.0217,36.1495,6864.4744,483.4596,-3972.6931157162358,-4861.776234110454,2759.468820945402,-2727.886059808939,5654.891368268754,2759.468820945402,23.8581,115.7524,4
23,STARLINK-30120,satellite,0,5,42.9915,38.6517,102.0731,198.0071,300.0802,6863.3891,495.0296,5401.608599360613,-1244.4401298473401,-4051.15001537719,-3410.236856040302,-4369.930352209901,-4051.15001537719,-36.3313,-127.968,4
24,STARLINK-30133,satellite,0,5,42.9834,37.9176,83.6928,174.7271,258.4199,6861.4566,497.719,1936.6142696012998,-4729.015634334998,-4586.0554375657075,-5104.416030679469,242.90056556267234,-4586.0554375657075,-42.0833,177.2756,3
25,STARLINK-30073,satellite,0,16,43.0209,223.8732,162.5991,30.2871,192.8862,6867.2918,484.0328,4046.452786494491,5442.310775335251,-1044.041382984797,3222.8873813335695,-5967.036421532892,-1044.041382984797,-8.8058,-61.6258,0
26,STARLINK-30135,satellite,0,5,42.9951,38.5486,97.8003,204.9964,302.7967,6863.7293,494.824,5539.182250029334,-983.8198175210097,-3935.7736344525683,-3232.1528095000713,-4604.73991105121,-3935.7736344525683,-35.1439,-125.0657,3
27,STARLINK-5961,satellite,0,89,43.0198,1.7256,146.7049,31.186,177.891,6880.0113,495.2021,-6871.123557179384,-21.983434824220737,172.57469736347375,2883.328580931186,6236.925404702023,172.57469736347375,1.4477,65.1889,4
28,STARLINK-5834,satellite,0,90,42.9807,27.5568,90.6444,5.5475,96.192,6875.4905,503.9514,-2969.49255378925,4088.3251731299974,4657.832341654956,4960.148470677856,963.9584519523402,4657.832341654956,42.8478,10.9978,2
29,STARLINK-6251,satellite,0,90,43.0154,26.9615,17.2924,320.539,337.8315,6881.5585,501.1412,6537.484536155811,1196.5259957716805,-1770.455877330466,-1677.8106009313974,-6430.810999122583,-1770.455877330466,-15.0056,-104.6226,4
30,STARLINK-6259,satellite,1,92,43.0088,26.9775,20.1197,306.2166,326.3363,6883.1256,506.3509,6369.567742983503,112.38221146027638,-2601.9034254908524,-2589.473540578158,-5820.536897619864,-2601.9034254908524,-22.3414,-113.9836,0
31,STARLINK-5150,satellite,0,80,42.9892,194.2841,99.076,322.2404,61.3164,6872.2603,497.5241,-2107.120066185191,-5084.3812778765,4108.327380038268,-3717.903821811334,4058.088111894815,4108.327380038268,36.9113,132.495,3
32,STARLINK-5485,satellite,0,60,42.9956,321.8759,87.9255,323.1619,51.0874,6864.7307,487.4303,5799.645990429304,411.0066163434612,3639.819226258546,-2078.006752254283,-5430.166479083898,3639.819226258546,32.2085,-110.9408,5
33,STARLINK-6375,satellite,0,62,43.0123,180.3597,7.4719,326.364,333.8359,6868.4194,488.6631,-6175.2216632573645,2174.650835835013,-2064.8960864159585,4580.2069421876395,4678.05228860229,-2064.8960864159585,-17.608,45.6055,3
34,STARLINK-6215,satellite,0,59,42.9827,154.4157,100.0446,186.5419,286.5865,6861.816,497.2731,311.02908612340553,5188.475401638829,-4486.4749999139785,4571.151083766995,-2474.185493289013,-4486.4749999139785,-40.9758,-28.425,1
35,STARLINK-30214,satellite,0,62,43.0179,179.7683,163.1776,29.1082,192.2858,6869.7505,486.4022,6711.152226141782,1040.765465186073,-996.4573301241811,-1892.3637635281993,-6522.40111787501,-996.4573301241811,-8.3986,-106.1792,3
36,STARLINK-30191,satellite,0,49,43.0202,118.1124,10.2843,329.2349,339.5192,6866.4861,485.3935,-1480.7795646142329,6497.307160859589,-1638.152505123459,6514.501823934535,-1403.2014992473555,-1638.152505123459,-13.894,-12.1556,3
37,STARLINK-30171,satellite,0,69,42.9918,270.7902,91.2995,324.94,56.2394,6875.9657,499.5053,4230.397955822652,-3760.2507819756747,3895.0522134948515,-5195.568421156495,-2245.4000955416727,3895.0522134948515,34.7014,-156.6272,4
38,STARLINK-30213,satellite,0,88,43.0156,307.6788,164.7263,32.1161,196.8424,6869.2804,487.1433,-5166.75095853871,4310.947223776785,-1356.8236174721203,6090.3285350150745,2861.377250439127,-1356.8236174721203,-11.4696,25.1652,4
39,STARLINK-30074,satellite,0,88,43.0007,307.6292,148.0285,77.828,225.8565,6865.4758,492.2535,-5772.722377220258,1586.953264616424,-3359.8993169182954,3877.4798971985,4561.567050406882,-3359.8993169182954,-29.4543,49.6344,4
40,STARLINK-30157,satellite,0,11,42.9902,281.7433,93.8755,195.7946,289.6702,6861.9793,496.5542,-4159.751922997729,-3225.2083040210096,-4408.44754150431,-1165.5462780524322,5132.933521771688,-4408.44754150431,-40.1232,102.7933,4
41,STARLINK-30250,satellite,0,66,43.0119,293.2901,63.3222,324.8363,28.1584,6865.569,482.6475,4564.648823134521,-4618.346850151934,2207.8700550709323,-6114.533925800528,-2185.777064818379,2207.8700550709323,18.888,-160.3294,4
42,STARLINK-30269,satellite,0,66,42.9892,293.5045,104.8583,184.3428,289.2011,6859.6179,494.3157,-3447.6259262776603,-3960.9483102278773,-4419.643441924145,-2133.277910314048,4798.3707027703795,-4419.643441924145,-40.2614,113.9692,4
43,STARLINK-30270,satellite,0,66,42.996,292.8336,89.0826,144.3374,233.42,6861.775,492.1017,-5302.7550324718795,2205.518481820313,-3758.7630700947925,4239.54080902985,3874.2504354555285,-3758.7630700947925,-33.3678,42.4222,2
44,STARLINK-30138,satellite,0,77,43.0224,12.9012,32.3841,328.9281,1.3122,6870.1752,485.455,6662.9157034306145,1644.0428464992651,107.23999994975495,-1325.2024833585504,-6733.58455284019,107.23999994975495,0.9009,-101.1338,4
45,STARLINK-30255,satellite,0,77,42.9927,12.7895,96.3101,322.4784,58.7884,6864.1222,488.3163,2516.348574664925,4971.277892181034,4000.303990184628,3442.481500836167,-4381.202477277999,4000.303990184628,35.8459,-51.8419,3
46,STARLINK-30245,satellite,0,77,42.9838,12.7007,109.3453,335.374,84.7194,6862.7702,489.0257,-482.55420213334736,5011.660829201784,4655.396523080032,4746.207800362591,-1680.212587957058,4655.396523080032,42.9358,-19.4946,4
47,STARLINK-30141,satellite,0,77,42.9837,12.6924,100.838,348.0982,88.9362,6861.1291,489.8595,-977.9163106227971,4921.515306559553,4674.934743324126,4873.809650782583,-1193.1524258118175,4674.934743324126,43.1528,-13.756,4
48,STARLINK-30056,satellite,0,77,43.0146,12.8344,59.812,328.186,27.998,6868.1259,484.9386,5383.435789613545,3641.7958117040394,2197.1633238120817,1026.0773137040994,-6418.038873467414,2197.1633238120817,18.7865,-80.9168,4
49,STARLINK-30323,satellite,0,77,42.9955,12.5595,86.6208,22.6133,109.234,6862.0838,488.9274,-3235.0967268400145,4131.502426202984,4415.8129345210045,5111.507766932056,1186.444890555556,4415.8129345210045,40.2576,13.0677,3
50,STARLINK-30311,satellite,0,10,42.9792,23.6568,84.0699,6.8901,90.96,6858.6827,486.6892,-2117.2280788127296,4546.868084965104,4672.52862529091,5015.641445335813,-2.238664098434199,4672.52862529091,43.15,-0.0256,4
51,STARLINK-30328,satellite,0,77,42.9883,12.498,80.6648,31.68,112.3448,6862.6347,488.8231,-3549.813943132979,3965.971070906263,4325.272097707764,5094.455916439287,1541.6304620704109,4325.272097707764,39.2732,16.8363,3
52,STARLINK-30243,satellite,0,10,42.9855,24.0974,88.0333,179.1995,267.2328,6858.5732,495.1553,1745.0392728699562,-4713.126031819403,-4674.062120860712,-5009.068392323653,409.8205664633621,-4674.062120860712,-43.1013,175.3227,1
53,STARLINK-30315,satellite,0,75,43.0223,49.3302,146.8483,32.1812,179.0295,6867.574,482.8166,-4535.065597439205,-5147.770329969338,79.28462593622216,-2749.477522563751,6285.438146709101,79.28462593622216,0.6663,113.6263,3
54,STARLINK-30341,satellite,0,54,43.0171,52.6999,176.1607,21.4543,197.615,6873.6311,491.5734,-2758.3000302985115,-6128.71824572396,-1418.0755517939842,-4389.294883074221,5089.5478013309785,-1418.0755517939842,-11.9869,130.7749,4
55,STARLINK-30281,satellite,0,75,43.0163,49.7267,53.3259,322.8389,16.1647,6866.8461,481.9886,3193.5190675569957,5929.158588726517,1302.7695091177707,4024.531228822174,-5399.688323723381,1302.7695091177707,11.0154,-53.3019,4
56,STARLINK-30369,satellite,0,19,43.0202,125.8309,30.456,327.7611,358.2171,6867.5995,482.6631,-3887.8025117066786,5651.037779601733,-145.63167197055927,6764.524818413356,1135.9755004350218,-145.63167197055927,-1.2239,9.5328,4
57,STARLINK-30387,satellite,0,79,42.9822,114.474,79.8737,24.7141,104.5879,6861.6781,489.1337,-3703.4650704758214,-3583.529795046958,4524.816757347165,-1683.1053560514963,4870.779781580619,4524.816757347165,41.4613,109.0627,4
58,STARLINK-30398,satellite,0,39,42.9832,165.8498,93.3498,186.5698,279.9196,6858.8592,493.8316,62.619536266472245,5084.036761623836,-4608.665737360535,4581.453608362637,-2204.911298507445,-4608.665737360535,-42.3678,-25.7001,4
59,STARLINK-30408,satellite,0,39,43.0191,165.2588,134.2565,31.662,165.9185,6869.544,484.9551,6126.5775275950455,-2874.262219303729,1139.1110940345159,-5193.745511837053,-4338.357185066933,1139.1110940345159,9.6135,-140.1279,2
60,STARLINK-30446,satellite,0,25,43.0253,202.5596,148.2314,29.3006,177.532,6867.5315,483.2092,6413.293733212179,2430.3987813209314,201.59859322943467,-507.0168010620857,-6839.598577997516,201.59859322943467,1.6942,-94.2396,3
61,STARLINK-30443,satellite,0,36,43.0135,245.5457,17.1295,321.1191,338.2486,6868.8342,487.9417,-4332.663548842572,-5033.948710009481,-1735.3898104652947,-2731.8362594219925,6053.89822297852,-1735.3898104652947,-14.7309,114.2874,2
62,STARLINK-30474,satellite,0,36,42.9898,245.4099,89.9541,326.1667,56.1208,6863.9196,487.5585,2196.4721898170055,-5209.907097221426,3882.757588763586,-5650.0692513950835,210.56945827327206,3882.757588763586,34.6455,177.8657,4
63,STARLINK-30499,satellite,0,6,42.999,111.6762,90.8011,38.3989,129.2,6862.1592,484.205,-2010.5791032049071,-5462.300029529896,3623.586006610824,-4101.221564470342,4130.2701633149845,3623.586006610824,32.0649,134.7978,5
64,STARLINK-30396,satellite,0,44,43.0173,267.785,134.6857,31.4361,166.1219,6866.9676,482.1011,1459.4707518623325,6607.94573774612,1122.4857113902294,5372.436141781458,-4114.8428464546605,1122.4857113902294,9.4759,-37.4491,3
65,STARLINK-30528,satellite,0,44,43.0197,267.3195,36.689,327.4077,4.0967,6867.5308,482.4355,37.91739085934654,-6852.263030052506,334.37746832925285,-6226.563751079638,2860.917722566484,334.37746832925285,2.8111,155.3226,4
66,STARLINK-30495,satellite,0,44,42.9864,267.491,99.6383,186.6984,286.3368,6859.3478,494.7725,-4898.101849356804,-1717.872322712022,-4490.914492499264,512.6010701714175,5165.242219554826,-4490.914492499264,-41.0431,84.3325,4
67,STARLINK-30512,satellite,0,44,43.0176,267.2834,19.5471,323.3819,342.929,6866.8293,484.8687,-1782.087571018597,-6482.6328272023375,-1374.284859563996,-5122.543733225604,4354.297897972924,-1374.284859563996,-11.6231,139.6346,4
68,STARLINK-30530,satellite,0,78,43.0217,358.3495,49.1711,323.7464,12.9175,6869.5933,485.0398,6718.534005213023,928.469655037329,1046.7006829916309,-1997.261991957933,-6481.643280450499,1046.7006829916309,8.8271,-107.1262,2
69,STARLINK-30568,satellite,0,34,42.9916,318.9586,79.7394,170.5062,250.2456,6859.6096,494.14,-4852.00797794846,-2040.4725853197892,-4404.699789581593,200.73658167296867,5259.773247421925,-4404.699789581593,-40.0992,87.8144,4
70,STARLINK-30577,satellite,0,34,42.9797,318.4547,90.8467,357.3877,88.2344,6858.6941,486.6768,3482.485599384821,3611.52109719807,4671.007993077857,1801.8456206287326,-4682.322387966303,4671.007993077857,43.1327,-68.9523,4
71,STARLINK-30567,satellite,0,34,42.9882,318.8042,100.8483,191.8793,292.7277,6859.9151,494.1166,-1054.697076712827,-5231.204315783517,-4316.651987262414,-4295.656641414889,3166.2625501001703,-4316.651987262414,-39.144,143.6066,3
72,STARLINK-30569,satellite,0,60,43.0077,321.7115,111.4076,34.7798,146.1874,6867.3688,485.6576,-2744.286197008927,5723.340247677379,2604.130412210005,6346.886578756564,69.0005664997714,2604.130412210005,22.433,0.6229,1
73,STARLINK-30590,satellite,0,77,43.0051,12.9274,159.3842,59.1243,218.5085,6866.6152,491.2199,-4536.844003904757,-4248.679664569418,-2915.5895186864677,-1933.8360646310969,5907.1575637547,-2915.5895186864677,-25.2676,108.127,4
74,STARLINK-30795,satellite,0,48,42.9966,63.5515,89.0343,36.3948,125.4292,6864.1338,487.4021,-5430.751449104726,-1739.310156004294,3811.3586646407175,718.2311436308335,5657.0668322949405,3811.3586646407175,33.9229,82.7643,1
75,STARLINK-30799,satellite,0,48,42.9856,63.6925,102.6928,335.0393,77.7321,6861.5559,489.3081,-3748.6532287216696,3478.860919170161,4569.060332337014,4736.979550125243,1927.66674138195,4569.060332337014,41.9555,22.1434,3
76,STARLINK-30754,satellite,0,48,43.0203,63.8882,24.7023,319.3128,344.0151,6866.9588,485.3121,4144.340983809264,5315.86879482104,-1289.3808025561798,3066.9261411200937,-6002.3318201135335,-1289.3808025561798,-10.8954,-62.935,4
77,STARLINK-30783,satellite,0,8,42.9823,60.6991,84.2247,179.4578,263.6825,6858.7422,495.5047,3982.666114726783,-3101.134910025727,-4651.134877808403,-4493.505292729804,-2299.364541733745,-4651.134877808403,-42.8369,-152.9008,2
78,STARLINK-30770,satellite,0,48,42.9872,64.0095,102.3651,185.0297,287.3948,6859.6033,494.4688,5205.739365506155,-255.20200640285515,-4465.7784568993475,-2430.8812051622117,-4610.38685709145,-4465.7784568993475,-40.7674,-117.801,3
79,STARLINK-30769,satellite,0,48,42.9794,63.6651,97.3545,348.1716,85.5261,6861.1272,489.1405,-4245.185884620956,2698.1704019637136,4660.672095507837,4239.20114709534,2707.563544495971,4660.672095507837,42.9952,32.5662,3
80,STARLINK-30791,satellite,0,63,43.0054,74.5401,75.42,323.6604,39.0803,6866.531,485.7991,-1628.601927359499,5975.476621106169,2949.6596793789654,6104.000503496687,-1048.733970317381,2949.6596793789654,25.6055,-9.7489,4
81,STARLINK-30778,satellite,0,63,42.989,74.762,102.4854,185.7328,288.2182,6859.4727,494.3183,5165.1626630233895,816.931998138753,-4445.313669733358,-1442.0086406160672,-5026.618575689074,-4445.313669733358,-40.5431,-106.0068,4
82,STARLINK-30760,satellite,0,63,43.009,74.6642,23.7187,298.7026,322.4213,6866.7315,491.2027,4391.756595665973,4437.620161357403,-2856.013219813085,2166.3858445396863,-5855.490676675982,-2856.013219813085,-24.7169,-69.6968,2
83,STARLINK-30841,satellite,0,19,43.0033,125.8679,37.7682,279.5456,317.3139,6865.9609,492.1079,-198.4239068434004,6084.306878396796,-3174.7549041046173,5598.346130705589,-2390.958560520723,-3174.7549041046173,-27.6895,-23.1265,4
84,STARLINK-30838,satellite,0,19,42.9877,125.5053,85.3658,33.1453,118.5111,6860.7443,485.057,-1686.7685999003438,-5223.149594722186,4107.472393503362,-4021.2873095807795,3735.736657241898,4107.472393503362,36.9808,137.1082,3
85,STARLINK-30837,satellite,0,19,42.9961,126.11,75.5843,162.3149,237.8992,6863.6555,495.2229,5587.238337696782,-440.6557903962718,-3966.5243639457153,-2760.1616950548346,-4877.79839527942,-3966.5243639457153,-35.4567,-119.5039,4
86,STARLINK-30813,satellite,0,19,43.0111,125.4384,111.614,36.4662,148.0802,6867.608,485.5991,1215.470770048215,-6282.665684282083,2474.5273846122864,-6207.86088668349,1552.9715080717087,2474.5273846122864,21.2618,165.955,3
87,STARLINK-30818,satellite,0,19,43.0249,125.3869,149.4292,31.6452,181.0744,6870.0679,484.8189,4050.301566317075,-5539.626568568276,-87.80560342338957,-6732.20803025402,-1330.3309117213528,-87.80560342338957,-0.7377,-168.822,3
88,STARLINK-30855,satellite,0,19,42.9848,125.9689,98.1935,182.345,280.5385,6858.9212,495.102,3257.7914248183083,3915.281901206901,-4600.701883344089,2172.0989013047047,-4607.018959857765,-4600.701883344089,-42.2682,-64.7572,4
89,STARLINK-30872,satellite,0,55,43.0217,343.7961,31.8069,328.1098,359.9166,6867.5738,482.8326,6586.372833492183,-1921.60108046797,-6.81189320171953,-4524.579069504399,-5157.619805493831,-6.81189320171953,-0.0572,-131.2592,3
90,STARLINK-30866,satellite,0,13,43.0143,216.4232,11.9362,323.4987,335.435,6868.4813,488.5628,-6262.9554948497,-2028.0011427717388,-1946.9076184056228,808.2071852643224,6533.3147261737395,-1946.9076184056228,-16.5726,82.948,3
91,STARLINK-30886,satellite,0,13,42.9824,216.6226,84.722,180.6937,265.4156,6858.7141,495.2297,-2545.4085898637377,4344.168010061079,-4664.361186181871,5012.843361918498,471.48914924926174,-4664.361186181871,-42.9899,5.3732,3
92,STARLINK-30873,satellite,0,13,43.0218,216.3906,29.0095,328.6013,357.6108,6869.9927,485.6805,-5644.603912891996,-3900.2675821089074,-195.22027314633812,-1149.991705233975,6763.960350517908,-195.22027314633812,-1.64,99.649,4
93,STARLINK-30883,satellite,0,13,43.0102,216.4316,7.845,319.2458,327.0908,6867.4134,490.0669,-6256.942655340692,-1228.3657519888857,-2544.3101264489583,1530.41541088083,6189.995354038605,-2544.3101264489583,-21.8763,76.1127,1
94,STARLINK-30832,satellite,0,11,42.9962,282.5269,89.934,38.5226,128.4566,6864.5421,487.24,2909.8102656348797,5016.469403953175,3662.9863111826976,3317.1915674860124,-4756.910884953821,3662.9863111826976,32.4391,-55.1103,4
95,STARLINK-30891,satellite,0,11,43.0009,282.0932,30.2455,283.9774,314.2229,6865.4598,492.1055,-2515.0619356029674,-5435.629975168954,-3355.3263294583694,-3863.890243227054,4576.238843763398,-3355.3263294583694,-29.411,130.1757,4
96,STARLINK-30859,satellite,0,11,43.0202,282.412,143.7132,33.2503,176.9636,6870.0911,485.1845,-1213.538938203471,6750.599808538335,248.0356219230959,6631.156309706836,-1752.43845136114,248.0356219230959,2.084,-14.8033,3
97,STARLINK-30952,satellite,0,55,42.9984,344.1792,87.5433,145.1489,232.6922,6861.8963,491.7672,-5090.954339892012,-2707.3519000201604,-3723.07948038564,-302.72697846369664,5758.1183365678,-3723.07948038564,-33.0128,93.0095,4
98,STARLINK-30919,satellite,0,55,42.984,343.5915,101.847,335.9196,77.7666,6859.1095,486.9673,2778.0299171257047,4291.313478761243,4567.95774907841,2715.6282377522157,-4331.07202292529,4567.95774907841,41.9607,-57.9119,4
99,STARLINK-30931,satellite,0,83,43.0104,332.7536,12.2836,311.9143,324.198,6864.6178,488.2084,3604.5341383637347,-5158.232187010028,-2738.5660432669665,-6198.181626849344,-1087.4604224168665,-2738.5660432669665,-23.6491,-170.0488,1
100,STARLINK-30899,satellite,0,55,42.9994,343.7487,87.0159,322.4609,49.4768,6862.4087,484.5764,5344.12202407061,2412.903652574561,3554.7122506906567,-71.11677610440518,-5863.163535918193,3554.7122506906567,31.3844,-90.6949,4
101,STARLINK-30958,satellite,0,83,43.0232,332.7719,32.0409,327.5419,359.5828,6867.7043,483.2155,6084.184737737258,-3171.7005514715597,-34.08796903568455,-5445.416271316388,-4174.258011096428,-34.08796903568455,-0.2864,-142.5275,2
102,STARLINK-30956,satellite,0,83,42.998,332.5724,86.6958,145.0052,231.701,6864.6563,493.9245,-5592.207978551122,-1537.8000294542285,-3674.667936380539,969.0898349610458,5718.258816959532,-3674.667936380539,-32.5194,80.3813,2
103,STARLINK-30997,satellite,0,31,42.9911,355.0585,107.6961,188.7528,296.4489,6860.4014,493.0968,2658.3494630843093,-4741.341432904102,-4190.0987672276815,-5420.54200665634,-406.03547299197186,-4190.0987672276815,-37.7995,-175.7162,3
104,STARLINK-30987,satellite,0,31,43.0058,355.3149,153.4707,65.3373,218.808,6864.032,488.9291,-5587.1571070124655,-2698.071966639728,-2933.7397335688343,-84.65575083552923,6203.930228448539,-2933.7397335688343,-25.445,90.7818,2
105,STARLINK-31000,satellite,0,31,42.9882,355.129,97.5625,184.8691,282.4316,6859.0092,494.715,1055.8589760019545,-5010.535748358397,-4570.034947471704,-4987.426334421489,1160.1229337877835,-4570.034947471704,-41.9259,166.9053,3
106,STARLINK-30953,satellite,0,45,42.9856,199.0034,101.1206,327.9814,69.102,6859.6937,486.2308,-786.5654733659477,-5226.141676860144,4366.800093648637,-4404.361668441103,2921.10259389715,4366.800093648637,39.7413,146.4465,4
107,STARLINK-30982,satellite,0,3,43.0057,35.2539,44.6204,272.1233,316.7437,6863.3597,489.8459,6066.991250471667,76.55748457662156,-3207.8915336122077,-2494.095718697344,-5531.15995318523,-3207.8915336122077,-28.0135,-114.2714,4
108,STARLINK-31003,satellite,0,3,42.9818,34.4951,97.8107,184.3737,282.1844,6859.0347,495.5308,3973.867266854784,-3224.9694720848975,-4574.326393357816,-4602.024864531424,-2239.065942908779,-4574.326393357816,-41.9679,-154.0553,4
109,STARLINK-31015,satellite,0,3,42.9796,34.5695,84.3837,176.5822,260.9659,6858.8455,495.1527,1926.3530059514424,-4695.004253849433,-4621.116319288845,-5069.254158226892,237.8300370049708,-4621.116319288845,-42.4987,177.3139,3
110,STARLINK-31009,satellite,0,3,42.9925,34.8707,84.4152,35.1424,119.5575,6860.7856,485.0252,-5268.443704356038,1645.2089512287098,4066.4798382383706,3717.207209542868,4079.8997684372557,4066.4798382383706,36.5525,47.6633,4
111,STARLINK-31052,satellite,0,32,42.9923,100.0184,83.1531,155.7929,238.946,6863.5031,496.0024,4853.468822221278,-2739.6554704843265,-4011.4016768337556,-4533.818662644742,-3241.3515760378327,-4011.4016768337556,-35.9139,-144.438,2
112,STARLINK-31071,satellite,0,51,42.9856,300.1828,100.6347,335.2976,75.9323,6859.1427,486.7742,5042.856909368953,1005.2789123980577,4534.021058415764,-1219.622777634325,-4995.349014869526,4534.021058415764,41.5816,-103.7204,2
113,STARLINK-31085,satellite,0,32,42.9933,100.4439,90.6358,323.9884,54.6242,6864.1663,487.5136,-4742.710317793521,3163.6221666361184,3813.7030373283146,4871.281753173625,2961.827215239646,3813.7030373283146,33.9459,31.3004,3
