source,destination,success,hops,reason,delay_ms,path
4087,4144,True,8,reached destination,50.93577469045244,4087 -> 3442 -> 3447 -> 3444 -> 3449 -> 3446 -> 3448 -> 3451 -> 4144
4328,4181,True,8,reached destination,37.36870581924259,4328 -> 3413 -> 3594 -> 2804 -> 2806 -> 2809 -> 2811 -> 2808 -> 4181
4290,4111,True,6,reached destination,28.726203052499223,4290 -> 1716 -> 4326 -> 3867 -> 3350 -> 3801 -> 4111
4133,4282,True,6,reached destination,53.666714385176434,4133 -> 533 -> 1291 -> 824 -> 1287 -> 2353 -> 4282
4085,4238,True,9,reached destination,54.85543056690089,4085 -> 1606 -> 4081 -> 3788 -> 3852 -> 3345 -> 3347 -> 4131 -> 1154 -> 4238
4271,4235,True,2,reached destination,6.05248039988186,4271 -> 2220 -> 4235
4271,4080,True,7,reached destination,34.89174204031128,4271 -> 3843 -> 4211 -> 3090 -> 3092 -> 2682 -> 4043 -> 4080
4197,4297,True,2,reached destination,10.897931734149225,4197 -> 1181 -> 4297
4242,4139,True,2,reached destination,8.970586404310218,4242 -> 2417 -> 4139
4308,4250,True,5,reached destination,33.24648718557992,4308 -> 941 -> 947 -> 946 -> 928 -> 4250
4327,4093,True,2,reached destination,5.149993525211491,4327 -> 525 -> 4093
4250,4328,True,8,reached destination,40.66101624353232,4250 -> 3316 -> 3417 -> 3317 -> 3314 -> 3315 -> 2822 -> 2821 -> 4328
4187,4278,True,2,reached destination,8.136011261743318,4187 -> 1885 -> 4278
4292,4191,False,0,no graph path,inf,4292
4174,4278,True,3,reached destination,14.27939787441844,4174 -> 2095 -> 2240 -> 4278
4177,4220,True,2,reached destination,8.114131242704289,4177 -> 1945 -> 4220
4153,4247,True,9,reached destination,53.08430789463249,4153 -> 982 -> 375 -> 368 -> 975 -> 367 -> 227 -> 216 -> 221 -> 4247
4199,4136,True,2,reached destination,9.460609030138503,4199 -> 2417 -> 4136
4246,4173,True,2,reached destination,7.6422126074881795,4246 -> 490 -> 4173
4170,4152,True,7,reached destination,32.19247573896944,4170 -> 2516 -> 4251 -> 3168 -> 3470 -> 3150 -> 3635 -> 4152
4208,4253,True,2,reached destination,11.260555274053825,4208 -> 1477 -> 4253
4181,4083,True,6,reached destination,30.023111637013663,4181 -> 1433 -> 4227 -> 3620 -> 3617 -> 2672 -> 4083
4212,4298,True,11,reached destination,47.400987234535975,4212 -> 490 -> 4248 -> 556 -> 912 -> 558 -> 553 -> 910 -> 562 -> 565 -> 570 -> 4298
4216,4122,True,2,reached destination,5.317538706956839,4216 -> 1647 -> 4122
4190,4252,True,2,reached destination,9.551009154124205,4190 -> 2644 -> 4252
4305,4237,True,2,reached destination,3.8394861227952655,4305 -> 510 -> 4237
4275,4277,True,3,reached destination,14.268396897464774,4275 -> 1761 -> 1890 -> 4277
4095,4234,True,2,reached destination,5.79228533693205,4095 -> 2445 -> 4234
4118,4144,True,2,reached destination,5.156379538405945,4118 -> 41 -> 4144
4218,4280,True,2,reached destination,11.983545997761986,4218 -> 2335 -> 4280
4264,4176,True,6,reached destination,26.42710746589105,4264 -> 1951 -> 701 -> 1962 -> 702 -> 1963 -> 4176
4101,4112,True,10,reached destination,59.58495018081675,4101 -> 1154 -> 4307 -> 2437 -> 2428 -> 921 -> 2433 -> 2425 -> 2420 -> 326 -> 4112
4109,4241,True,5,reached destination,30.652661532495618,4109 -> 3369 -> 3854 -> 3773 -> 3349 -> 4241
4094,4316,True,15,reached destination,54.21474512051534,4094 -> 1171 -> 2394 -> 2405 -> 1183 -> 2385 -> 2404 -> 1167 -> 2393 -> 2403 -> 1172 -> 2400 -> 1182 -> 2392 -> 1168 -> 4316
4131,4222,True,2,reached destination,7.708187813396542,4131 -> 3095 -> 4222
4181,4255,True,8,reached destination,39.52368693782422,4181 -> 1477 -> 670 -> 468 -> 4226 -> 2235 -> 4166 -> 490 -> 4255
