source,destination,success,hops,reason,delay_ms,path
147,25,True,7,reached destination,52.85319975833677,147 -> 391 -> 199 -> 378 -> 280 -> 423 -> 359 -> 25
77,135,True,4,reached destination,38.314365621324974,77 -> 933 -> 40 -> 363 -> 135
100,275,True,4,reached destination,33.00765163665782,100 -> 646 -> 18 -> 380 -> 275
49,8,False,0,no constrained graph path,inf,49
104,24,False,0,no constrained graph path,inf,104
71,78,True,4,reached destination,39.83934519861839,71 -> 720 -> 406 -> 796 -> 78
200,222,False,0,no constrained graph path,inf,200
296,228,True,5,reached destination,48.175463636440355,296 -> 793 -> 365 -> 337 -> 353 -> 228
208,296,True,4,reached destination,39.10493718398154,208 -> 434 -> 429 -> 926 -> 296
100,284,True,3,reached destination,24.664273521252532,100 -> 396 -> 411 -> 284
88,265,True,3,reached destination,21.717721176601813,88 -> 413 -> 328 -> 265
204,96,True,7,reached destination,62.57209886945453,204 -> 374 -> 34 -> 339 -> 84 -> 436 -> 852 -> 96
61,130,True,4,reached destination,35.270196808790175,61 -> 323 -> 195 -> 845 -> 130
50,136,True,5,reached destination,44.63135833131861,50 -> 490 -> 438 -> 237 -> 382 -> 136
115,47,True,2,reached destination,16.356067325012155,115 -> 532 -> 47
160,151,True,4,reached destination,36.20018761767511,160 -> 474 -> 194 -> 437 -> 151
59,208,True,5,reached destination,51.16390193561851,59 -> 555 -> 95 -> 369 -> 637 -> 208
134,62,True,4,reached destination,46.96019122595985,134 -> 695 -> 33 -> 1051 -> 62
173,113,False,0,no constrained graph path,inf,173
30,62,True,8,reached destination,70.28971330596184,30 -> 320 -> 150 -> 373 -> 7 -> 1031 -> 434 -> 413 -> 62
115,203,True,2,reached destination,23.9813002981911,115 -> 1115 -> 203
166,60,True,5,reached destination,46.514828507431,166 -> 800 -> 336 -> 356 -> 373 -> 60
160,59,True,3,reached destination,25.891117037619008,160 -> 408 -> 321 -> 59
263,164,True,4,reached destination,29.119722590256874,263 -> 331 -> 100 -> 396 -> 164
271,183,True,4,reached destination,34.42501577377005,271 -> 360 -> 149 -> 777 -> 183
172,168,False,0,no constrained graph path,inf,172
283,259,False,0,no constrained graph path,inf,283
119,266,False,0,no constrained graph path,inf,119
127,12,False,0,no constrained graph path,inf,127
115,174,True,5,reached destination,40.85104917885046,115 -> 304 -> 109 -> 878 -> 394 -> 174
136,186,True,4,reached destination,36.36974406694638,136 -> 816 -> 214 -> 409 -> 186
41,221,True,2,reached destination,8.987622462128153,41 -> 382 -> 221
43,243,False,0,no constrained graph path,inf,43
217,93,True,4,reached destination,32.45981699996535,217 -> 387 -> 340 -> 381 -> 93
